Date|,Time|,Temperature|F,Dew Point|F,Humidity|%,Wind|,Wind Speed|mph,Wind Gust|mph,Pressure|in,Precip.|in,Condition|
2017-01-01,12:00 AM,27,18,69,SW,9,0,29.17,0.0,Fair
2017-01-01,12:30 AM,27,18,69,SSW,9,0,29.17,0.0,Fair
2017-01-01,1:00 AM,27,18,69,SW,8,0,29.17,0.0,Fair
2017-01-01,1:30 AM,25,16,69,WSW,5,0,29.17,0.0,Mist
2017-01-01,2:00 AM,23,16,74,SW,7,0,29.14,0.0,Mist
2017-01-01,2:30 AM,25,16,69,SW,7,0,29.14,0.0,Mist
2017-01-01,3:00 AM,25,16,69,SW,6,0,29.14,0.0,Mist
2017-01-01,3:30 AM,23,16,74,SW,5,0,29.11,0.0,Mist
2017-01-01,4:00 AM,25,16,69,SSW,7,0,29.11,0.0,Fair
2017-01-01,4:30 AM,23,16,74,SW,5,0,29.11,0.0,Mist
2017-01-01,5:00 AM,23,18,80,SW,6,0,29.11,0.0,Mist
2017-01-01,5:30 AM,25,18,74,SSW,3,0,29.08,0.0,Mist
2017-01-01,6:00 AM,23,18,80,SSW,5,0,29.08,0.0,Mist
2017-01-01,6:30 AM,25,18,74,SSW,6,0,29.08,0.0,Fair
2017-01-01,7:00 AM,21,18,86,SW,5,0,29.08,0.0,Fair
2017-01-01,7:30 AM,19,14,80,SW,3,0,29.08,0.0,Mist
2017-01-01,8:00 AM,19,16,86,VAR,1,0,29.08,0.0,Mist
2017-01-01,8:30 AM,21,18,86,SSW,3,0,29.08,0.0,Mist
2017-01-01,9:00 AM,23,18,80,WSW,2,0,29.05,0.0,Mist
2017-01-01,9:30 AM,27,19,74,SW,7,0,29.05,0.0,Fair
2017-01-01,10:00 AM,28,19,69,SW,8,0,29.05,0.0,Fair
2017-01-01,10:30 AM,30,19,64,SW,7,0,29.05,0.0,Haze
2017-01-01,11:00 AM,32,21,64,SW,7,0,29.03,0.0,Haze
2017-01-01,11:30 AM,32,19,60,SSW,8,0,29.03,0.0,Fair
2017-01-01,12:00 PM,34,19,56,SSW,7,0,29.00,0.0,Fair
2017-01-01,12:30 PM,36,19,52,SSW,10,0,29.00,0.0,Fair
