Date|,Time|,Temperature|F,Dew Point|F,Humidity|%,Wind|,Wind Speed|mph,Wind Gust|mph,Pressure|in,Precip.|in,Condition|
2014-04-01,11:00 PM,48,39,71,WNW,8,0,29.49,0.0,Fair
2014-04-01,11:30 PM,48,39,71,WNW,6,0,29.49,0.0,Fair
2014-04-01,12:00 AM,46,39,76,W,3,0,29.49,0.0,Fair
2014-04-01,12:30 AM,46,39,76,W,3,0,29.49,0.0,Fair
2014-04-01,1:00 AM,43,37,81,W,2,0,29.49,0.0,Fair
2014-04-01,1:30 AM,43,39,87,W,3,0,29.49,0.0,Fair
2014-04-01,2:00 AM,43,37,81,W,5,0,29.49,0.0,Fair
2014-04-01,2:30 AM,41,36,81,W,3,0,29.49,0.0,Fair
2014-04-01,3:00 AM,43,37,81,WNW,2,0,29.49,0.0,Fair
2014-04-01,3:30 AM,39,36,87,W,2,0,29.52,0.0,Fair
2014-04-01,4:00 AM,39,37,93,W,3,0,29.52,0.0,Fair
2014-04-01,4:30 AM,39,36,87,W,2,0,29.52,0.0,Fair
2014-04-01,5:00 AM,37,36,93,WNW,2,0,29.52,0.0,Fair
2014-04-01,5:30 AM,37,34,87,NW,5,0,29.52,0.0,Fair
2014-04-01,6:00 AM,37,34,87,VAR,1,0,29.52,0.0,Shallow Fog
2014-04-01,6:30 AM,37,36,93,VAR,1,0,29.52,0.0,Fair
2014-04-01,7:00 AM,39,37,93,SW,3,0,29.52,0.0,Shallow Fog
2014-04-01,7:30 AM,43,39,87,WSW,3,0,29.52,0.0,Fair
2014-04-01,8:00 AM,45,39,81,WSW,6,0,29.52,0.0,Fair
2014-04-01,8:30 AM,46,39,76,WNW,5,0,29.52,0.0,Fair
2014-04-01,9:00 AM,48,41,76,NW,5,0,29.52,0.0,Fair
2014-04-01,9:30 AM,50,41,71,W,5,0,29.52,0.0,Fair
2014-04-01,10:00 AM,52,41,67,WNW,6,0,29.52,0.0,Fair
