Date|,Time|,Temperature|F,Dew Point|F,Humidity|%,Wind|,Wind Speed|mph,Wind Gust|mph,Pressure|in,Precip.|in,Condition|
2017-04-01,11:00 PM,55,43,63,S,8,0,29.57,0.0,Fair
2017-04-01,11:30 PM,55,43,63,SSE,8,0,29.57,0.0,Fair
2017-04-01,12:00 AM,55,43,63,S,8,0,29.57,0.0,Fair
2017-04-01,12:30 AM,54,43,67,SSE,7,0,29.57,0.0,Fair
2017-04-01,1:00 AM,52,43,71,SSE,6,0,29.55,0.0,Fair
2017-04-01,1:30 AM,50,41,71,S,5,0,29.55,0.0,Fair
2017-04-01,2:00 AM,52,43,71,SSE,6,0,29.55,0.0,Fair
2017-04-01,2:30 AM,48,39,71,SE,5,0,29.55,0.0,Fair
2017-04-01,3:00 AM,50,41,71,E,3,0,29.55,0.0,Fair
2017-04-01,3:30 AM,45,39,81,ESE,3,0,29.52,0.0,Fair
2017-04-01,4:00 AM,45,41,87,ESE,5,0,29.52,0.0,Fair
2017-04-01,4:30 AM,45,41,87,ESE,5,0,29.52,0.0,Fair
2017-04-01,5:00 AM,46,41,81,SE,6,0,29.52,0.0,Fair
2017-04-01,5:30 AM,46,41,81,ESE,6,0,29.52,0.0,Fair
2017-04-01,6:00 AM,46,39,76,ESE,5,0,29.52,0.0,Fair
2017-04-01,6:30 AM,48,41,76,ESE,5,0,29.52,0.0,Fair
2017-04-01,7:00 AM,54,46,77,ESE,5,0,29.55,0.0,Fair
2017-04-01,7:30 AM,59,46,63,ESE,2,0,29.55,0.0,Fair
2017-04-01,8:00 AM,61,46,59,SSE,6,0,29.52,0.0,Fair
2017-04-01,8:30 AM,64,45,49,S,9,0,29.52,0.0,Fair
2017-04-01,9:00 AM,64,43,45,S,14,0,29.52,0.0,Fair
2017-04-01,9:30 AM,66,45,46,S,15,0,29.52,0.0,Fair
2017-04-01,10:00 AM,68,43,40,S,16,0,29.52,0.0,Fair
2017-04-01,10:30 AM,68,43,40,S,17,0,29.52,0.0,Fair
2017-04-01,11:00 AM,70,43,38,S,21,0,29.52,0.0,Fair / Windy
2017-04-01,11:30 AM,70,43,38,S,20,0,29.52,0.0,Fair
2017-04-01,12:00 PM,70,43,38,S,17,0,29.49,0.0,Fair
2017-04-01,12:30 PM,72,45,38,S,16,0,29.49,0.0,Fair
2017-04-01,1:00 PM,72,43,35,S,12,0,29.49,0.0,Fair
2017-04-01,1:30 PM,72,43,35,S,13,0,29.49,0.0,Fair
2017-04-01,2:00 PM,72,43,35,S,14,0,29.46,0.0,Fair
2017-04-01,2:30 PM,73,45,36,S,9,0,29.46,0.0,Fair
2017-04-01,3:00 PM,73,45,36,S,9,0,29.46,0.0,Fair
2017-04-01,3:30 PM,72,41,33,S,13,0,29.43,0.0,Fair
2017-04-01,4:00 PM,72,41,33,S,12,0,29.43,0.0,Fair
2017-04-01,4:30 PM,72,41,33,S,15,0,29.43,0.0,Fair
2017-04-01,5:00 PM,70,43,38,SSE,9,0,29.43,0.0,Fair
2017-04-01,5:30 PM,70,43,38,SSE,10,0,29.43,0.0,Fair
2017-04-01,6:00 PM,68,43,40,S,9,0,29.43,0.0,Fair
2017-04-01,6:30 PM,66,43,43,SSE,9,0,29.43,0.0,Fair
2017-04-01,7:00 PM,64,43,45,S,9,0,29.43,0.0,Fair
2017-04-01,7:30 PM,63,43,48,S,9,0,29.43,0.0,Fair
2017-04-01,8:00 PM,63,43,48,S,9,0,29.46,0.0,Fair
2017-04-01,8:30 PM,61,43,52,S,9,0,29.46,0.0,Fair
