Date|,Time|,Temperature|F,Dew Point|F,Humidity|%,Wind|,Wind Speed|mph,Wind Gust|mph,Pressure|in,Precip.|in,Condition|
2020-01-01,12:00 AM,36,30,81,W,6,0,29.19,0.0,Mostly Cloudy
2020-01-01,12:30 AM,36,30,81,WSW,9,0,29.19,0.0,Mostly Cloudy
2020-01-01,1:00 AM,36,28,75,WSW,9,0,29.19,0.0,Mostly Cloudy
2020-01-01,1:30 AM,34,28,81,WSW,6,0,29.19,0.0,Mostly Cloudy
2020-01-01,2:00 AM,32,28,87,SW,8,0,29.19,0.0,Fair
2020-01-01,2:30 AM,32,28,87,SW,8,0,29.19,0.0,Fair
2020-01-01,3:00 AM,32,28,87,SW,9,0,29.19,0.0,Partly Cloudy
2020-01-01,3:30 AM,32,28,87,SW,8,0,29.19,0.0,Partly Cloudy
2020-01-01,4:00 AM,32,28,87,SW,7,0,29.19,0.0,Mostly Cloudy
2020-01-01,4:30 AM,32,28,87,SW,6,0,29.19,0.0,Mostly Cloudy
2020-01-01,5:00 AM,30,27,86,SW,8,0,29.19,0.0,Mostly Cloudy
2020-01-01,5:30 AM,30,27,86,SW,8,0,29.19,0.0,Fair
2020-01-01,6:00 AM,28,27,93,SW,9,0,29.19,0.0,Fair
2020-01-01,6:30 AM,30,27,86,SW,9,0,29.19,0.0,Fair
2020-01-01,7:00 AM,28,27,93,WSW,7,0,29.19,0.0,Fair
2020-01-01,7:30 AM,28,25,86,SW,7,0,29.19,0.0,Fair
2020-01-01,8:00 AM,28,27,93,SW,9,0,29.19,0.0,Fair
2020-01-01,8:30 AM,28,27,93,WSW,7,0,29.19,0.0,Fair
2020-01-01,9:00 AM,28,27,93,SW,8,0,29.22,0.0,Fair
2020-01-01,9:30 AM,30,27,86,SW,7,0,29.22,0.0,Fair
2020-01-01,10:00 AM,30,28,93,SW,7,0,29.22,0.0,Fair
2020-01-01,10:30 AM,32,28,87,SW,8,0,29.22,0.0,Fair
2020-01-01,11:00 AM,34,28,81,SW,9,0,29.22,0.0,Fair
2020-01-01,11:30 AM,36,28,75,SW,8,0,29.22,0.0,Fair
2020-01-01,12:00 PM,36,28,75,WSW,9,0,29.22,0.0,Fair
2020-01-01,12:30 PM,37,30,75,SW,7,0,29.22,0.0,Fair
2020-01-01,1:00 PM,37,28,70,SW,7,0,29.19,0.0,Fair
2020-01-01,1:30 PM,37,28,70,WSW,8,0,29.19,0.0,Fair
2020-01-01,2:00 PM,39,28,65,SW,7,0,29.19,0.0,Fair
2020-01-01,2:30 PM,39,28,65,W,7,0,29.19,0.0,Fair
2020-01-01,3:00 PM,37,28,70,WSW,7,0,29.19,0.0,Fair
2020-01-01,3:30 PM,37,28,70,SW,6,0,29.19,0.0,Fair
2020-01-01,3:46 PM,36,28,75,E,12,0,29.19,0.0,Fair
2020-01-01,4:00 PM,36,28,75,VAR,5,0,29.19,0.0,Fair
2020-01-01,4:30 PM,32,27,80,SW,6,0,29.19,0.0,Fair
2020-01-01,5:00 PM,32,27,80,SSW,7,0,29.19,0.0,Fair
2020-01-01,5:30 PM,30,27,86,SSW,7,0,29.19,0.0,Fair
2020-01-01,6:00 PM,28,25,86,SSW,6,0,29.19,0.0,Fair
2020-01-01,6:30 PM,32,27,80,SSW,6,0,29.19,0.0,Fair
2020-01-01,7:00 PM,28,27,93,VAR,6,0,29.19,0.0,Fair
2020-01-01,7:30 PM,28,25,86,SSW,6,0,29.16,0.0,Fair
2020-01-01,8:00 PM,28,25,86,SSW,7,0,29.16,0.0,Fair
2020-01-01,8:30 PM,28,25,86,SW,6,0,29.16,0.0,Fair
2020-01-01,9:00 PM,27,25,93,SW,7,0,29.16,0.0,Fair
2020-01-01,9:30 PM,27,25,93,SW,6,0,29.16,0.0,Fair
2020-01-01,10:00 PM,27,25,93,SW,7,0,29.16,0.0,Fair
2020-01-01,10:30 PM,27,25,93,SSW,3,0,29.16,0.0,Fair
2020-01-01,11:00 PM,25,23,93,S,3,0,29.16,0.0,Fair
2020-01-01,11:30 PM,25,23,93,SSW,6,0,29.16,0.0,Fair
2020-01-02,12:00 AM,25,23,93,S,3,0,29.16,0.0,Fair
2020-01-02,12:30 AM,25,23,93,SSW,3,0,29.14,0.0,Fair
2020-01-02,1:00 AM,25,23,93,S,3,0,29.14,0.0,Fair
2020-01-02,1:30 AM,25,23,93,S,3,0,29.14,0.0,Fair
2020-01-02,2:00 AM,25,23,93,S,5,0,29.14,0.0,Fair
2020-01-02,2:30 AM,23,21,93,VAR,2,0,29.14,0.0,Fair
2020-01-02,3:00 AM,25,23,93,E,2,0,29.14,0.0,Fair
2020-01-02,3:30 AM,25,21,86,SSE,2,0,29.14,0.0,Fair
2020-01-02,4:00 AM,25,23,93,CALM,0,0,29.14,0.0,Fair
2020-01-02,4:30 AM,25,23,93,CALM,0,0,29.14,0.0,Fair
2020-01-02,5:00 AM,23,21,93,VAR,2,0,29.11,0.0,Fair
2020-01-02,5:30 AM,23,21,93,VAR,2,0,29.11,0.0,Fair
2020-01-02,6:00 AM,23,21,93,VAR,1,0,29.11,0.0,Patches of Fog
2020-01-02,6:30 AM,21,21,100,CALM,0,0,29.11,0.0,Fair
2020-01-02,7:00 AM,21,21,100,VAR,2,0,29.11,0.0,Fair
2020-01-02,7:30 AM,21,19,93,CALM,0,0,29.11,0.0,Shallow Fog
2020-01-02,7:47 AM,21,19,93,VAR,2,0,29.11,0.0,Mist
2020-01-02,7:54 AM,21,19,93,VAR,2,0,29.11,0.0,Mist
2020-01-02,8:00 AM,21,19,93,VAR,2,0,29.11,0.0,Mist
2020-01-02,8:20 AM,19,18,93,W,5,0,29.11,0.0,Fog
2020-01-02,8:30 AM,19,18,93,W,6,0,29.11,0.0,Fog
2020-01-02,8:52 AM,18,16,93,VAR,2,0,29.11,0.0,Fog
2020-01-02,9:00 AM,18,18,100,VAR,2,0,29.11,0.0,Fog
2020-01-02,9:30 AM,19,18,93,VAR,2,0,29.11,0.0,Fog
2020-01-02,10:00 AM,19,18,93,CALM,0,0,29.11,0.0,Fog
2020-01-02,10:30 AM,21,19,93,VAR,1,0,29.11,0.0,Fog
