Date|,Time|,Temperature|F,Dew Point|F,Humidity|%,Wind|,Wind Speed|mph,Wind Gust|mph,Pressure|in,Precip.|in,Condition|
2019-01-01,12:00 AM,37,36,93,SSW,10,0,29.94,0.0,Mostly Cloudy
2019-01-01,12:30 AM,37,37,100,SSW,10,0,29.94,0.0,Mostly Cloudy
2019-01-01,1:00 AM,37,37,100,SSW,10,0,29.91,0.0,Cloudy
2019-01-01,1:30 AM,37,37,100,SW,9,0,29.91,0.0,Mist
2019-01-01,2:00 AM,39,39,100,SW,9,0,29.88,0.0,Light Drizzle
2019-01-01,2:30 AM,39,39,100,SW,9,0,29.88,0.0,Light Drizzle
2019-01-01,3:00 AM,39,39,100,SW,9,0,29.85,0.0,Light Drizzle
2019-01-01,3:30 AM,41,41,100,WSW,9,0,29.82,0.0,Light Drizzle
2019-01-01,4:00 AM,41,41,100,SW,12,0,29.82,0.0,Light Drizzle
2019-01-01,4:30 AM,43,43,100,WSW,13,0,29.79,0.0,Light Drizzle
2019-01-01,5:00 AM,43,43,100,WSW,16,0,29.76,0.0,Light Drizzle
2019-01-01,5:30 AM,45,45,100,WSW,16,0,29.73,0.0,Light Drizzle
2019-01-01,6:00 AM,45,45,100,WSW,17,0,29.71,0.0,Cloudy
2019-01-01,6:30 AM,45,45,100,WSW,16,0,29.68,0.0,Light Rain
2019-01-01,7:00 AM,45,43,93,W,17,0,29.68,0.0,Light Rain
2019-01-01,7:30 AM,45,45,100,W,13,0,29.68,0.0,Light Rain
2019-01-01,8:00 AM,43,43,100,WSW,14,0,29.65,0.0,Light Rain
2019-01-01,8:30 AM,43,43,100,WSW,14,0,29.62,0.0,Light Rain
2019-01-01,9:00 AM,43,43,100,WSW,15,0,29.62,0.0,Light Rain
2019-01-01,9:30 AM,43,43,100,W,16,0,29.59,0.0,Light Rain
2019-01-01,10:00 AM,43,43,100,WSW,17,0,29.56,0.0,Light Drizzle
2019-01-01,10:30 AM,43,43,100,W,20,0,29.56,0.0,Light Rain
2019-01-01,11:00 AM,43,43,100,WSW,20,0,29.53,0.0,Light Rain
2019-01-01,11:30 AM,45,43,93,W,20,0,29.53,0.0,Light Rain
2019-01-01,12:00 PM,45,43,93,W,21,0,29.50,0.0,Light Rain / Windy
2019-01-01,12:30 PM,45,45,100,W,21,0,29.47,0.0,Light Drizzle / Windy
2019-01-01,1:00 PM,45,43,93,W,21,33,29.47,0.0,Cloudy / Windy
2019-01-01,1:30 PM,45,43,93,W,20,0,29.47,0.0,Mostly Cloudy
2019-01-01,2:00 PM,45,39,81,W,18,0,29.47,0.0,Partly Cloudy
2019-01-01,2:30 PM,45,37,76,W,25,0,29.47,0.0,Light Rain Shower / Windy
2019-01-01,3:00 PM,45,36,71,W,25,0,29.47,0.0,Mostly Cloudy / Windy
2019-01-01,3:30 PM,43,36,76,W,24,38,29.44,0.0,Light Rain Shower / Windy
2019-01-01,4:00 PM,43,36,76,WNW,17,0,29.44,0.0,Mostly Cloudy
2019-01-01,4:30 PM,43,34,70,W,18,0,29.44,0.0,Light Rain Shower
2019-01-01,5:00 PM,43,34,70,WNW,21,0,29.44,0.0,Partly Cloudy / Windy
2019-01-01,5:30 PM,37,36,93,W,29,52,29.44,0.0,Light Rain Shower / Windy
2019-01-01,6:00 PM,37,32,81,W,21,0,29.41,0.0,Partly Cloudy / Windy
2019-01-01,6:30 PM,39,32,75,W,17,0,29.41,0.0,Fair
2019-01-01,7:00 PM,39,32,75,W,21,0,29.41,0.0,Fair / Windy
2019-01-01,7:30 PM,39,32,75,W,22,0,29.41,0.0,Mostly Cloudy / Windy
2019-01-01,8:00 PM,39,30,70,WNW,23,39,29.38,0.0,Mostly Cloudy / Windy
2019-01-01,8:30 PM,39,32,75,W,20,32,29.38,0.0,Mostly Cloudy
2019-01-01,9:00 PM,39,30,70,W,22,0,29.38,0.0,Fair / Windy
2019-01-01,9:30 PM,39,30,70,W,20,0,29.38,0.0,Mostly Cloudy
2019-01-01,10:00 PM,39,30,70,W,21,0,29.38,0.0,Mostly Cloudy / Windy
2019-01-01,10:30 PM,37,34,87,W,22,0,29.36,0.0,Light Rain Shower / Windy
2019-01-01,11:00 PM,36,36,100,W,22,33,29.36,0.0,Light Rain Shower / Windy
2019-01-01,11:30 PM,36,36,100,W,21,0,29.36,0.0,Light Rain Shower / Windy
2019-01-02,12:00 AM,36,36,100,W,23,0,29.36,0.0,Light Rain Shower / Windy
2019-01-02,12:30 AM,36,36,100,WNW,21,0,29.36,0.0,Light Rain Shower / Windy
2019-01-02,1:00 AM,36,36,100,WNW,22,0,29.38,0.0,Light Rain Shower / Windy
2019-01-02,1:30 AM,37,34,87,WNW,21,0,29.38,0.0,Mostly Cloudy / Windy
2019-01-02,2:00 AM,37,34,87,WNW,24,0,29.38,0.0,Mostly Cloudy / Windy
2019-01-02,2:30 AM,37,34,87,WNW,22,0,29.41,0.0,Partly Cloudy / Windy
2019-01-02,3:00 AM,37,34,87,WNW,23,0,29.41,0.0,Fair / Windy
2019-01-02,3:30 AM,37,32,81,WNW,18,0,29.44,0.0,Fair
2019-01-02,4:00 AM,37,30,75,WNW,21,0,29.44,0.0,Fair / Windy
2019-01-02,4:30 AM,37,30,75,WNW,20,0,29.44,0.0,Fair
2019-01-02,5:00 AM,37,30,75,WNW,20,0,29.44,0.0,Fair
2019-01-02,5:30 AM,37,30,75,WNW,20,0,29.44,0.0,Fair
2019-01-02,6:00 AM,37,30,75,WNW,17,0,29.44,0.0,Fair
2019-01-02,6:30 AM,37,30,75,WNW,17,0,29.47,0.0,Fair
2019-01-02,7:00 AM,34,34,100,NW,16,0,29.50,0.0,Wintry Mix
2019-01-02,7:30 AM,34,34,100,NW,14,0,29.50,0.0,Light Rain
2019-01-02,8:00 AM,34,34,100,NNW,13,0,29.53,0.0,Wintry Mix
2019-01-02,8:30 AM,34,34,100,NNW,15,0,29.56,0.0,Wintry Mix
2019-01-02,9:00 AM,34,32,93,NNW,13,0,29.59,0.0,Partly Cloudy
2019-01-02,9:30 AM,34,30,87,NNW,12,0,29.62,0.0,Partly Cloudy
2019-01-02,10:00 AM,34,30,87,NNW,13,0,29.65,0.0,Partly Cloudy
2019-01-02,10:30 AM,36,28,75,NNW,13,0,29.65,0.0,Fair
2019-01-02,11:00 AM,36,30,81,NW,14,0,29.68,0.0,Fair
2019-01-02,11:30 AM,36,28,75,NNW,16,0,29.68,0.0,Partly Cloudy
2019-01-02,12:00 PM,36,27,70,NNW,17,0,29.71,0.0,Mostly Cloudy
2019-01-02,12:30 PM,36,27,70,NNW,15,0,29.71,0.0,Mostly Cloudy
2019-01-02,1:00 PM,36,25,65,NNW,18,0,29.71,0.0,Mostly Cloudy
2019-01-02,1:30 PM,34,25,70,NNW,17,0,29.73,0.0,Partly Cloudy
2019-01-02,2:00 PM,34,25,70,NNW,17,0,29.73,0.0,Partly Cloudy
2019-01-02,2:30 PM,34,23,65,NW,15,28,29.76,0.0,Partly Cloudy
2019-01-02,3:00 PM,34,21,60,NNW,17,30,29.79,0.0,Partly Cloudy
2019-01-02,3:30 PM,34,21,60,NNW,16,30,29.79,0.0,Partly Cloudy
2019-01-02,4:00 PM,34,21,60,NNW,15,0,29.82,0.0,Partly Cloudy
2019-01-02,4:30 PM,32,21,64,NNW,13,0,29.82,0.0,Partly Cloudy
2019-01-02,5:00 PM,32,21,64,NW,10,0,29.85,0.0,Fair
2019-01-02,5:30 PM,32,21,64,NNW,12,0,29.85,0.0,Fair
2019-01-02,6:00 PM,30,23,75,NW,13,26,29.85,0.0,Fair
2019-01-02,6:30 PM,30,21,69,NW,12,0,29.88,0.0,Fair
2019-01-02,7:00 PM,30,21,69,NNW,14,0,29.88,0.0,Fair
2019-01-02,7:30 PM,30,23,75,NW,14,0,29.88,0.0,Fair
2019-01-02,8:00 PM,30,21,69,NNW,12,0,29.88,0.0,Fair
2019-01-02,8:30 PM,30,21,69,NW,13,0,29.91,0.0,Fair
2019-01-02,9:00 PM,30,21,69,NW,12,0,29.91,0.0,Fair
2019-01-02,9:30 PM,30,19,64,WNW,12,0,29.91,0.0,Fair
2019-01-02,10:00 PM,30,19,64,NW,14,0,29.91,0.0,Fair
2019-01-02,10:30 PM,30,19,64,NW,12,0,29.91,0.0,Fair
2019-01-02,11:00 PM,30,19,64,NW,12,0,29.91,0.0,Fair
2019-01-02,11:30 PM,28,19,69,NW,12,0,29.91,0.0,Fair
2019-01-03,12:00 AM,28,18,64,NW,12,0,29.91,0.0,Fair
2019-01-03,12:30 AM,30,18,60,NW,13,0,29.94,0.0,Fair
2019-01-03,1:00 AM,30,18,60,NW,13,0,29.94,0.0,Fair
2019-01-03,1:30 AM,30,18,60,NW,10,0,29.94,0.0,Fair
2019-01-03,2:00 AM,28,18,64,NW,13,0,29.94,0.0,Fair
2019-01-03,2:30 AM,28,18,64,NW,12,0,29.94,0.0,Fair
2019-01-03,3:00 AM,28,18,64,NW,10,0,29.94,0.0,Fair
