-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 01/01/2021 
Location: Latitude  51.0432   Longitude 13.7383 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 212.42 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS
51.04321,13.73831,2013,06,20,    8.45,   16.32,   81.76,   98.63
51.04321,13.73831,2013,06,21,    5.00,   11.66,   77.06,   98.77
51.04321,13.73831,2013,06,22,    0.03,   10.49,   74.82,   99.05
51.04321,13.73831,2013,06,23,    0.45,   10.12,   75.57,   98.81
51.04321,13.73831,2013,06,24,    6.45,    8.72,   78.41,   99.20
51.04321,13.73831,2013,06,25,   35.11,    8.16,   91.93,   99.35
51.04321,13.73831,2013,06,26,    5.13,    6.72,   80.78,   99.65
51.04321,13.73831,2013,06,27,    0.60,    6.98,   76.56,   99.74
51.04321,13.73831,2013,06,28,    0.16,    7.41,   73.58,   99.45
51.04321,13.73831,2013,06,29,    2.94,    8.23,   81.72,   99.13
51.04321,13.73831,2013,06,30,    0.26,    6.80,   75.66,   99.54
51.04321,13.73831,2013,07,01,    0.18,    9.17,   73.61,   99.20
51.04321,13.73831,2013,07,02,    1.43,    9.85,   72.80,   99.00
51.04321,13.73831,2013,07,03,    1.46,   11.44,   79.10,   98.71
51.04321,13.73831,2013,07,04,    1.04,   11.39,   82.05,   99.40
51.04321,13.73831,2013,07,05,    1.20,   11.25,   80.69,  100.09
51.04321,13.73831,2013,07,06,    0.37,   10.33,   75.94,  100.37
51.04321,13.73831,2013,07,07,    0.00,    8.81,   68.32,  100.45
51.04321,13.73831,2013,07,08,    0.00,    9.58,   66.87,  100.37
51.04321,13.73831,2013,07,09,    0.00,   10.35,   65.25,   99.85
51.04321,13.73831,2013,07,10,    0.01,    9.35,   70.60,   99.21
51.04321,13.73831,2013,07,11,    2.13,    8.40,   75.72,   99.20
51.04321,13.73831,2013,07,12,    1.34,    8.81,   75.82,   99.44
51.04321,13.73831,2013,07,13,    0.12,    8.84,   68.78,   99.47
51.04321,13.73831,2013,07,14,    0.04,    9.30,   77.07,   99.52
51.04321,13.73831,2013,07,15,    0.03,    8.12,   69.75,   99.58
51.04321,13.73831,2013,07,16,    0.00,    8.70,   63.78,   99.77
51.04321,13.73831,2013,07,17,    0.00,    9.28,   59.88,   99.74
51.04321,13.73831,2013,07,18,    0.03,   10.31,   62.14,   99.73
51.04321,13.73831,2013,07,19,    0.00,    9.96,   63.70,   99.52
51.04321,13.73831,2013,07,20,    0.15,    9.64,   63.79,   99.51
51.04321,13.73831,2013,07,21,    0.00,    8.54,   55.52,   99.68
51.04321,13.73831,2013,07,22,    0.00,    8.68,   47.81,   99.27
51.04321,13.73831,2013,07,23,    0.00,    8.86,   50.71,   98.99
51.04321,13.73831,2013,07,24,    0.19,    8.42,   50.24,   99.01
51.04321,13.73831,2013,07,25,    1.46,   10.89,   63.63,   99.10
51.04321,13.73831,2013,07,26,    0.06,   11.50,   58.66,   99.02
51.04321,13.73831,2013,07,27,    0.68,   12.44,   53.47,   98.65
51.04321,13.73831,2013,07,28,    0.31,   12.35,   54.76,   98.61
51.04321,13.73831,2013,07,29,   13.20,   13.50,   78.48,   98.72
51.04321,13.73831,2013,07,30,   15.63,   10.86,   74.77,   99.14
51.04321,13.73831,2013,07,31,    0.79,   10.20,   69.52,   99.23
51.04321,13.73831,2013,08,01,    0.00,   10.28,   61.01,   99.36
51.04321,13.73831,2013,08,02,    0.00,   10.50,   50.79,   99.07
51.04321,13.73831,2013,08,03,    0.21,   11.71,   52.31,   99.09
51.04321,13.73831,2013,08,04,    3.39,   12.75,   71.62,   99.47
51.04321,13.73831,2013,08,05,    0.37,   11.67,   66.02,   99.35
51.04321,13.73831,2013,08,06,    4.46,   12.27,   58.22,   98.95
51.04321,13.73831,2013,08,07,    1.23,   12.47,   67.67,   98.79
51.04321,13.73831,2013,08,08,    0.55,   12.20,   71.77,   98.92
51.04321,13.73831,2013,08,09,    1.39,    8.50,   68.39,   99.47
51.04321,13.73831,2013,08,10,    0.33,    8.35,   61.22,   99.31
51.04321,13.73831,2013,08,11,    0.79,    7.82,   65.00,   99.25
51.04321,13.73831,2013,08,12,    0.05,    7.22,   54.32,   99.06
51.04321,13.73831,2013,08,13,    1.77,    7.79,   68.29,   99.09
51.04321,13.73831,2013,08,14,    0.19,    6.76,   62.97,   99.61
51.04321,13.73831,2013,08,15,    0.00,    6.24,   50.56,   99.80
51.04321,13.73831,2013,08,16,    0.00,    6.42,   45.89,   99.51
51.04321,13.73831,2013,08,17,    0.00,    7.83,   47.75,   99.07
51.04321,13.73831,2013,08,18,    0.05,    9.50,   57.61,   98.96
51.04321,13.73831,2013,08,19,    1.19,    9.59,   66.40,   99.03
51.04321,13.73831,2013,08,20,    1.76,    8.13,   72.14,   99.88
51.04321,13.73831,2013,08,21,    0.02,    6.92,   58.45,  100.06
51.04321,13.73831,2013,08,22,    0.00,    6.81,   54.21,   99.64
51.04321,13.73831,2013,08,23,    0.03,    7.59,   60.35,   99.48
51.04321,13.73831,2013,08,24,    0.00,    7.55,   57.04,   99.09
51.04321,13.73831,2013,08,25,    0.81,    7.61,   58.09,   98.80
51.04321,13.73831,2013,08,26,    0.26,    6.75,   56.75,   99.12
51.04321,13.73831,2013,08,27,    0.01,    6.87,   59.23,   99.09
51.04321,13.73831,2013,08,28,    0.43,    7.51,   58.32,   99.19
51.04321,13.73831,2013,08,29,    0.06,    7.17,   54.06,   99.57
51.04321,13.73831,2013,08,30,    0.01,    7.30,   50.93,   99.42
51.04321,13.73831,2013,08,31,    1.43,    8.40,   60.09,   99.28
51.04321,13.73831,2013,09,01,    0.51,    6.19,   61.72,   99.70
51.04321,13.73831,2013,09,02,    3.41,    7.64,   75.89,   99.42
51.04321,13.73831,2013,09,03,    6.55,   10.12,   84.67,   99.79
51.04321,13.73831,2013,09,04,    1.43,   10.06,   80.35,   99.92
51.04321,13.73831,2013,09,05,    0.01,    9.01,   65.48,   99.43
51.04321,13.73831,2013,09,06,    0.00,    7.76,   56.29,   99.04
51.04321,13.73831,2013,09,07,    0.00,    7.14,   51.33,   99.31
51.04321,13.73831,2013,09,08,    0.16,    8.27,   60.14,   99.25
51.04321,13.73831,2013,09,09,   10.57,    8.10,   82.38,   99.00
51.04321,13.73831,2013,09,10,    1.07,    6.57,   66.50,   98.85
51.04321,13.73831,2013,09,11,    0.30,    6.26,   70.29,   98.72
51.04321,13.73831,2013,09,12,    1.16,    7.04,   80.72,   98.80
51.04321,13.73831,2013,09,13,    0.61,    7.22,   74.55,   99.19
51.04321,13.73831,2013,09,14,    0.24,    7.71,   70.39,   98.89
51.04321,13.73831,2013,09,15,    0.65,    8.39,   78.66,   98.45
51.04321,13.73831,2013,09,16,    4.82,    7.91,   82.44,   97.74
51.04321,13.73831,2013,09,17,    2.27,    5.41,   68.50,   97.77
51.04321,13.73831,2013,09,18,    1.75,    6.04,   79.38,   97.33
51.04321,13.73831,2013,09,19,    1.27,    6.02,   76.42,   98.37
51.04321,13.73831,2013,09,20,    1.73,    6.99,   84.81,   98.84
51.04321,13.73831,2013,09,21,    1.79,    7.18,   81.86,   99.80
51.04321,13.73831,2013,09,22,    0.03,    6.90,   73.94,   99.97
51.04321,13.73831,2013,09,23,    0.74,    8.57,   80.29,   99.45
51.04321,13.73831,2013,09,24,    1.47,    8.52,   85.45,   99.04
51.04321,13.73831,2013,09,25,    0.16,    7.08,   81.45,   98.79
51.04321,13.73831,2013,09,26,    2.83,    6.76,   85.32,   98.75
51.04321,13.73831,2013,09,27,    0.00,    4.63,   67.52,   99.35
51.04321,13.73831,2013,09,28,    0.01,    4.83,   66.33,   99.17
51.04321,13.73831,2013,09,29,    0.00,    4.74,   67.93,   99.14
51.04321,13.73831,2013,09,30,    0.00,    4.37,   67.21,   98.95
51.04321,13.73831,2013,10,01,    0.00,    4.13,   67.69,   99.15
51.04321,13.73831,2013,10,02,    0.00,    3.71,   62.92,   99.93
51.04321,13.73831,2013,10,03,    0.00,    3.24,   57.00,  100.23
51.04321,13.73831,2013,10,04,    0.00,    3.11,   50.57,   99.80
51.04321,13.73831,2013,10,05,    0.00,    4.07,   60.66,   99.31
51.04321,13.73831,2013,10,06,    0.25,    6.67,   87.81,   99.81
51.04321,13.73831,2013,10,07,    0.28,    7.44,   84.65,  100.18
51.04321,13.73831,2013,10,08,    0.00,    5.98,   70.34,   99.93
51.04321,13.73831,2013,10,09,    0.01,    6.25,   76.85,   99.22
51.04321,13.73831,2013,10,10,   13.85,    6.79,   87.00,   98.18
51.04321,13.73831,2013,10,11,   10.95,    7.24,   91.03,   98.87
51.04321,13.73831,2013,10,12,    8.65,    6.70,   92.98,   99.31
51.04321,13.73831,2013,10,13,    0.68,    5.01,   82.41,   99.51
51.04321,13.73831,2013,10,14,    0.00,    5.59,   78.30,   99.44
51.04321,13.73831,2013,10,15,    0.92,    6.28,   88.33,   98.56
51.04321,13.73831,2013,10,16,    2.15,    5.67,   89.16,   98.66
51.04321,13.73831,2013,10,17,    0.96,    6.25,   82.75,   98.62
51.04321,13.73831,2013,10,18,    1.40,    5.76,   82.86,   99.18
51.04321,13.73831,2013,10,19,    0.00,    5.32,   80.77,   99.21
51.04321,13.73831,2013,10,20,    2.84,    8.83,   86.43,   98.97
51.04321,13.73831,2013,10,21,    0.03,    8.24,   82.75,   99.11
51.04321,13.73831,2013,10,22,    0.01,    8.04,   77.82,   98.94
51.04321,13.73831,2013,10,23,    0.89,    8.55,   86.55,   98.51
51.04321,13.73831,2013,10,24,    0.21,    8.20,   83.64,   99.26
51.04321,13.73831,2013,10,25,    0.07,    7.94,   92.05,   99.31
51.04321,13.73831,2013,10,26,    0.71,    8.51,   80.38,   98.93
51.04321,13.73831,2013,10,27,    4.84,    8.26,   75.56,   98.37
51.04321,13.73831,2013,10,28,    0.55,    7.48,   70.91,   97.97
51.04321,13.73831,2013,10,29,    0.05,    5.98,   71.33,   98.73
51.04321,13.73831,2013,10,30,    0.04,    4.82,   73.72,   99.64
51.04321,13.73831,2013,10,31,    0.00,    3.98,   72.24,   99.98
51.04321,13.73831,2013,11,01,    0.22,    4.89,   83.43,   99.27
51.04321,13.73831,2013,11,02,    4.41,    7.02,   93.08,   98.09
51.04321,13.73831,2013,11,03,    4.91,    6.47,   90.14,   97.75
51.04321,13.73831,2013,11,04,    0.95,    5.31,   77.86,   97.03
51.04321,13.73831,2013,11,05,    0.39,    4.86,   85.98,   97.19
51.04321,13.73831,2013,11,06,    3.72,    5.06,   87.09,   97.38
51.04321,13.73831,2013,11,07,    3.38,    7.71,   89.67,   98.08
51.04321,13.73831,2013,11,08,    2.31,    7.50,   95.59,   98.38
51.04321,13.73831,2013,11,09,    2.05,    5.90,   83.83,   98.37
51.04321,13.73831,2013,11,10,    1.16,    4.86,   88.57,   98.16
51.04321,13.73831,2013,11,11,    0.43,    4.61,   93.61,  100.05
51.04321,13.73831,2013,11,12,    0.22,    3.92,   87.49,  100.14
51.04321,13.73831,2013,11,13,    1.92,    4.73,   95.21,  100.19
51.04321,13.73831,2013,11,14,    0.06,    4.05,   88.23,   99.67
51.04321,13.73831,2013,11,15,    0.06,    3.84,   91.18,  100.08
51.04321,13.73831,2013,11,16,    0.04,    3.66,   90.58,  100.40
51.04321,13.73831,2013,11,17,    0.05,    3.85,   94.50,   99.94
51.04321,13.73831,2013,11,18,    0.05,    4.43,   93.48,   98.76
51.04321,13.73831,2013,11,19,    0.40,    4.72,   93.62,   98.12
51.04321,13.73831,2013,11,20,    6.82,    4.60,   96.80,   97.57
51.04321,13.73831,2013,11,21,    2.97,    4.08,   92.83,   97.79
51.04321,13.73831,2013,11,22,    1.06,    4.58,   97.69,   98.18
51.04321,13.73831,2013,11,23,    0.78,    5.12,   97.70,   98.87
51.04321,13.73831,2013,11,24,    0.97,    4.00,   95.56,   99.11
51.04321,13.73831,2013,11,25,    0.11,    2.97,   90.55,   99.79
51.04321,13.73831,2013,11,26,    0.22,    2.85,   88.96,  100.38
51.04321,13.73831,2013,11,27,    0.20,    2.67,   81.63,  100.52
