,Unnamed: 0,index,Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,TemperaturePrev,target
10,10,34,2014-01-01,5:00 PM,3.888888888888889,0,75,VAR,2,0,29.57,0.0,Fair,2.7777777777777777,0.0
11,11,35,2014-01-01,5:30 PM,5.0,0,70,S,6,0,29.57,0.0,Fair,5.0,-2.2222222222222223
12,12,36,2014-01-01,6:00 PM,5.0,0,70,S,3,0,29.57,0.0,Fair,5.0,-2.7777777777777777
13,13,37,2014-01-01,6:30 PM,3.888888888888889,0,75,SSE,6,0,29.57,0.0,Fair,5.0,-3.888888888888889
14,14,38,2014-01-01,7:00 PM,3.888888888888889,0,75,SSE,2,0,29.57,0.0,Fair,5.0,-2.7777777777777777
15,15,39,2014-01-01,7:30 PM,2.2222222222222223,30,81,SE,3,0,29.57,0.0,Fair,5.0,-3.888888888888889
16,16,40,2014-01-01,8:00 PM,2.2222222222222223,30,81,SSE,3,0,29.57,0.0,Fair,3.888888888888889,-2.7777777777777777
17,17,41,2014-01-01,8:30 PM,1.1111111111111112,30,87,SE,5,0,29.57,0.0,Fair,3.888888888888889,-2.7777777777777777
18,18,42,2014-01-01,9:00 PM,0.0,28,87,SE,5,0,29.57,0.0,Fair,3.888888888888889,-1.6666666666666663
19,19,43,2014-01-01,9:30 PM,-1.1111111111111112,27,86,SE,5,0,29.57,0.0,Fair,5.0,-2.7777777777777777
20,20,44,2014-01-01,10:00 PM,-1.1111111111111112,27,86,SSE,5,0,29.57,0.0,Fair,6.111111111111112,-3.888888888888888
21,21,45,2014-01-01,10:30 PM,-1.1111111111111112,28,93,SE,6,0,29.55,0.0,Fair,6.111111111111112,-3.333333333333333
22,22,46,2014-01-01,11:00 PM,-1.1111111111111112,27,86,SSE,6,0,29.55,0.0,Fair,6.111111111111112,-2.222222222222222
23,23,47,2014-01-01,11:30 PM,-2.2222222222222223,27,93,SE,6,0,29.55,0.0,Fair,7.222222222222222,-2.2222222222222223
24,24,48,2014-01-02,12:00 AM,-2.2222222222222223,27,93,SE,3,0,29.55,0.0,Fair,7.222222222222222,-2.2222222222222223
25,25,49,2014-01-02,12:30 AM,-2.2222222222222223,27,93,SE,6,0,29.52,0.0,Fair,7.777777777777778,-0.5555555555555554
26,26,50,2014-01-02,1:00 AM,-2.2222222222222223,27,93,SSE,5,0,29.52,0.0,Fair,7.777777777777778,-0.5555555555555554
27,27,51,2014-01-02,1:30 AM,-2.7777777777777777,25,93,SE,6,0,29.52,0.0,Fair,7.777777777777778,-0.5555555555555554
28,28,52,2014-01-02,2:00 AM,-1.1111111111111112,28,93,SSE,5,0,29.52,0.0,Fair,7.222222222222222,0.0
29,29,53,2014-01-02,2:30 AM,0.0,30,93,SSE,5,0,29.49,0.0,Fair,7.222222222222222,0.0
30,30,54,2014-01-02,3:00 AM,0.0,30,93,SSE,5,0,29.49,0.0,Fair,7.222222222222222,0.0
31,31,55,2014-01-02,3:30 AM,2.7777777777777777,0,81,S,7,0,29.49,0.0,Fair,6.111111111111112,-2.222222222222222
32,32,56,2014-01-02,4:00 AM,2.7777777777777777,0,81,S,7,0,29.49,0.0,Fair,5.0,0.0
33,33,57,2014-01-02,4:30 AM,2.7777777777777777,0,81,SSE,7,0,29.46,0.0,Fair,3.888888888888889,1.1111111111111112
34,34,58,2014-01-02,5:00 AM,2.7777777777777777,0,81,SSE,5,0,29.46,0.0,Fair,3.888888888888889,0.0
35,35,59,2014-01-02,5:30 AM,2.7777777777777777,0,81,SE,5,0,29.46,0.0,Fair,5.0,-2.2222222222222223
36,36,60,2014-01-02,6:00 AM,2.2222222222222223,30,81,SE,6,0,29.43,0.0,Fair,5.0,-3.888888888888889
37,37,61,2014-01-02,6:30 AM,1.1111111111111112,30,87,SE,7,0,29.43,0.0,Fair,3.888888888888889,-3.888888888888889
58,58,82,2014-01-02,5:00 PM,3.888888888888889,0,75,SW,3,0,29.37,0.0,Fair,2.7777777777777777,2.2222222222222223
59,59,83,2014-01-02,5:30 PM,2.7777777777777777,30,75,VAR,2,0,29.37,0.0,Fair,2.7777777777777777,2.2222222222222223
60,60,84,2014-01-02,6:00 PM,1.1111111111111112,28,81,SSE,2,0,29.4,0.0,Fair,2.2222222222222223,1.6666666666666663
61,61,85,2014-01-02,6:30 PM,0.0,28,87,SSE,5,0,29.4,0.0,Fair,1.1111111111111112,2.7777777777777777
62,62,86,2014-01-02,7:00 PM,1.1111111111111112,30,87,SSE,5,0,29.4,0.0,Fair,2.2222222222222223,1.6666666666666663
63,63,87,2014-01-02,7:30 PM,1.1111111111111112,30,87,SSE,5,0,29.4,0.0,Fair,1.1111111111111112,2.7777777777777777
64,64,88,2014-01-02,8:00 PM,0.0,28,87,SE,3,0,29.4,0.0,Fair,1.1111111111111112,3.888888888888889
65,65,89,2014-01-02,8:30 PM,1.1111111111111112,30,87,S,5,0,29.4,0.0,Fair,1.1111111111111112,3.888888888888889
66,66,90,2014-01-02,9:00 PM,0.0,28,87,SSE,3,0,29.4,0.0,Fair,2.2222222222222223,2.7777777777777777
67,67,91,2014-01-02,9:30 PM,1.1111111111111112,30,87,SSE,5,0,29.4,0.0,Fair,2.2222222222222223,3.888888888888888
68,68,92,2014-01-02,10:00 PM,2.2222222222222223,30,81,SSE,5,0,29.43,0.0,Fair,2.2222222222222223,3.888888888888888
69,69,93,2014-01-02,10:30 PM,2.2222222222222223,30,81,S,3,0,29.43,0.0,Fair,2.7777777777777777,4.4444444444444455
70,70,94,2014-01-02,11:00 PM,2.2222222222222223,30,81,SE,3,0,29.43,0.0,Fair,3.888888888888889,3.888888888888889
71,71,95,2014-01-02,11:30 PM,2.2222222222222223,0,87,SSE,3,0,29.43,0.0,Mostly Cloudy,5.0,2.7777777777777777
72,72,96,2014-01-03,12:00 AM,2.2222222222222223,34,93,S,3,0,29.43,0.0,Mostly Cloudy,5.0,3.888888888888889
73,73,97,2014-01-03,12:30 AM,2.7777777777777777,34,87,SSE,3,0,29.43,0.0,Mostly Cloudy,7.222222222222222,1.666666666666667
74,74,98,2014-01-03,1:00 AM,2.7777777777777777,34,87,SSE,2,0,29.43,0.0,Fair,7.222222222222222,2.7777777777777777
75,75,99,2014-01-03,1:30 AM,2.7777777777777777,34,87,SSE,3,0,29.46,0.0,Fair,7.222222222222222,2.7777777777777777
76,76,100,2014-01-03,2:00 AM,2.7777777777777777,34,87,VAR,2,0,29.46,0.0,Mostly Cloudy,7.222222222222222,2.7777777777777777
77,77,101,2014-01-03,2:30 AM,3.888888888888889,36,87,VAR,2,0,29.46,0.0,Mostly Cloudy,7.222222222222222,1.666666666666667
78,78,102,2014-01-03,3:00 AM,5.0,36,81,SW,3,0,29.46,0.0,Mostly Cloudy,7.222222222222222,1.666666666666667
79,79,103,2014-01-03,3:30 AM,5.0,36,81,SW,5,0,29.49,0.0,Mostly Cloudy,3.888888888888889,3.888888888888889
80,80,104,2014-01-03,4:00 AM,5.0,36,81,SW,6,0,29.49,0.0,Mostly Cloudy,5.0,2.7777777777777777
81,81,105,2014-01-03,4:30 AM,5.0,36,81,SW,8,0,29.49,0.0,Mostly Cloudy,5.0,2.2222222222222223
82,82,106,2014-01-03,5:00 AM,5.0,36,81,SW,7,0,29.49,0.0,Mostly Cloudy,3.888888888888889,2.222222222222222
83,83,107,2014-01-03,5:30 AM,5.0,36,81,SW,7,0,29.49,0.0,Mostly Cloudy,2.7777777777777777,3.333333333333333
84,84,108,2014-01-03,6:00 AM,3.888888888888889,36,87,SW,6,0,29.49,0.0,Fair,1.1111111111111112,5.0
85,85,109,2014-01-03,6:30 AM,3.888888888888889,34,81,SW,7,0,29.49,0.0,Fair,0.0,5.0
106,106,130,2014-01-03,5:00 PM,6.111111111111112,37,81,SSE,7,0,29.49,0.0,Fair,5.0,2.2222222222222223
107,107,131,2014-01-03,5:30 PM,6.111111111111112,37,81,SSE,7,0,29.49,0.0,Fair,5.0,2.7777777777777777
108,108,132,2014-01-03,6:00 PM,6.111111111111112,36,76,SSE,8,0,29.49,0.0,Fair,3.888888888888889,3.888888888888889
109,109,133,2014-01-03,6:30 PM,5.0,36,81,SSE,8,0,29.49,0.0,Fair,3.888888888888889,3.888888888888889
110,110,134,2014-01-03,7:00 PM,3.888888888888889,36,87,SE,8,0,29.49,0.0,Fair,3.888888888888889,3.333333333333333
111,111,135,2014-01-03,7:30 PM,5.0,34,76,SSE,8,0,29.49,0.0,Fair,3.888888888888889,3.333333333333333
112,112,136,2014-01-03,8:00 PM,2.7777777777777777,0,81,SE,7,0,29.49,0.0,Fair,5.0,2.2222222222222223
113,113,137,2014-01-03,8:30 PM,2.2222222222222223,30,81,SE,6,0,29.49,0.0,Fair,5.0,2.2222222222222223
114,114,138,2014-01-03,9:00 PM,2.2222222222222223,0,87,SE,6,0,29.46,0.0,Fair,5.0,1.1111111111111107
115,115,139,2014-01-03,9:30 PM,2.7777777777777777,34,87,ESE,5,0,29.46,0.0,Fair,6.111111111111112,0.0
116,116,140,2014-01-03,10:00 PM,2.7777777777777777,34,87,E,2,0,29.49,0.0,Fair,6.111111111111112,1.1111111111111116
117,117,141,2014-01-03,10:30 PM,2.7777777777777777,34,87,E,5,0,29.49,0.0,Fair,7.222222222222222,0.5555555555555554
118,118,142,2014-01-03,11:00 PM,3.888888888888889,34,81,ESE,3,0,29.46,0.0,Fair,7.777777777777778,1.1111111111111116
119,119,143,2014-01-03,11:30 PM,5.0,34,76,S,3,0,29.49,0.0,Fair,7.777777777777778,1.1111111111111116
120,120,144,2014-01-04,12:00 AM,6.111111111111112,36,76,VAR,2,0,29.49,0.0,Partly Cloudy,8.888888888888891,1.1111111111111107
121,121,145,2014-01-04,12:30 AM,5.0,36,81,SSE,3,0,29.49,0.0,Fair,8.888888888888891,1.1111111111111107
122,122,146,2014-01-04,1:00 AM,6.111111111111112,36,76,VAR,2,0,29.49,0.0,Fair,10.0,-1.1111111111111107
123,123,147,2014-01-04,1:30 AM,6.111111111111112,36,76,S,5,0,29.49,0.0,Fair,10.0,-1.1111111111111107
124,124,148,2014-01-04,2:00 AM,7.222222222222222,37,76,SSW,3,0,29.49,0.0,Fair,10.0,-1.1111111111111107
125,125,149,2014-01-04,2:30 AM,7.222222222222222,37,76,SSW,6,0,29.49,0.0,Fair,8.888888888888891,0.0
126,126,150,2014-01-04,3:00 AM,7.777777777777778,37,71,SW,7,0,29.49,0.0,Fair,8.888888888888891,-1.1111111111111116
127,127,151,2014-01-04,3:30 AM,7.777777777777778,37,71,SW,8,0,29.52,0.0,Fair,7.777777777777778,0.0
128,128,152,2014-01-04,4:00 AM,7.222222222222222,37,76,SW,8,0,29.52,0.0,Fair,7.777777777777778,-0.5555555555555554
129,129,153,2014-01-04,4:30 AM,7.222222222222222,37,76,WSW,8,0,29.52,0.0,Fair,7.222222222222222,0.0
130,130,154,2014-01-04,5:00 AM,7.222222222222222,37,76,SW,6,0,29.52,0.0,Fair,6.111111111111112,0.0
131,131,155,2014-01-04,5:30 AM,7.777777777777778,37,71,WSW,7,0,29.52,0.0,Fair,6.111111111111112,0.0
132,132,156,2014-01-04,6:00 AM,7.777777777777778,37,71,WSW,8,0,29.55,0.0,Fair,6.111111111111112,0.0
133,133,157,2014-01-04,6:30 AM,7.777777777777778,37,71,WSW,8,0,29.55,0.0,Fair,5.0,1.1111111111111107
154,154,178,2014-01-04,5:00 PM,6.111111111111112,39,87,ESE,10,0,29.43,0.0,Fair,7.222222222222222,0.0
155,155,179,2014-01-04,5:30 PM,6.111111111111112,39,87,ESE,10,0,29.4,0.0,Fair,7.777777777777778,0.0
156,156,180,2014-01-04,6:00 PM,6.111111111111112,39,87,ESE,13,0,29.4,0.0,Fair,7.777777777777778,0.0
157,157,181,2014-01-04,6:30 PM,6.111111111111112,39,87,SE,12,0,29.37,0.0,Fair,7.777777777777778,0.0
158,158,182,2014-01-04,7:00 PM,7.222222222222222,37,76,SE,12,0,29.37,0.0,Fair,7.222222222222222,0.0
159,159,183,2014-01-04,7:30 PM,7.222222222222222,37,76,SE,9,0,29.34,0.0,Partly Cloudy,7.222222222222222,0.0
160,160,184,2014-01-04,8:00 PM,6.111111111111112,39,87,SE,8,0,29.31,0.0,Mostly Cloudy,7.222222222222222,0.0
161,161,185,2014-01-04,8:30 PM,7.777777777777778,41,81,SE,16,0,29.28,0.0,Partly Cloudy,7.222222222222222,0.0
162,162,186,2014-01-04,9:00 PM,7.777777777777778,41,81,ESE,21,0,29.28,0.0,Mostly Cloudy / Windy,6.111111111111112,-1.1111111111111107
163,163,187,2014-01-04,9:30 PM,7.777777777777778,41,81,SE,16,0,29.28,0.0,Mostly Cloudy,6.111111111111112,1.666666666666667
164,164,188,2014-01-04,10:00 PM,7.777777777777778,41,81,SE,14,0,29.25,0.0,Mostly Cloudy,7.222222222222222,0.0
165,165,189,2014-01-04,10:30 PM,7.777777777777778,41,81,SE,13,0,29.25,0.0,Mostly Cloudy,7.777777777777778,-0.5555555555555554
166,166,190,2014-01-04,11:00 PM,7.777777777777778,41,81,SE,10,0,29.25,0.0,Mostly Cloudy,8.888888888888891,0.0
167,167,191,2014-01-04,11:30 PM,7.777777777777778,41,81,SE,8,0,29.23,0.0,Mostly Cloudy,8.888888888888891,1.1111111111111107
168,168,192,2014-01-05,12:00 AM,7.777777777777778,41,81,SE,12,0,29.23,0.0,Mostly Cloudy,10.0,0.0
169,169,193,2014-01-05,12:30 AM,7.777777777777778,41,81,ESE,8,0,29.2,0.0,Mostly Cloudy,10.0,1.1111111111111107
170,170,194,2014-01-05,1:00 AM,7.222222222222222,43,93,ESE,8,0,29.2,0.0,Mostly Cloudy,8.888888888888891,2.222222222222221
171,171,195,2014-01-05,1:30 AM,7.222222222222222,43,93,ESE,9,0,29.2,0.0,Mostly Cloudy,8.888888888888891,2.222222222222221
172,172,196,2014-01-05,2:00 AM,7.222222222222222,43,93,ESE,8,0,29.2,0.0,Mostly Cloudy,8.888888888888891,2.222222222222221
173,173,197,2014-01-05,2:30 AM,7.777777777777778,45,93,SE,8,0,29.17,0.0,Mostly Cloudy,8.888888888888891,2.222222222222221
174,174,198,2014-01-05,3:00 AM,7.777777777777778,45,93,SE,7,0,29.17,0.0,Mostly Cloudy,7.777777777777778,3.333333333333333
175,175,199,2014-01-05,3:30 AM,7.777777777777778,45,93,SE,6,0,29.17,0.0,Mostly Cloudy,7.777777777777778,2.2222222222222223
176,176,200,2014-01-05,4:00 AM,7.777777777777778,45,93,ESE,5,0,29.17,0.0,Mostly Cloudy,7.222222222222222,1.666666666666667
177,177,201,2014-01-05,4:30 AM,7.222222222222222,43,93,ESE,5,0,29.14,0.0,Mostly Cloudy,7.222222222222222,1.666666666666667
178,178,202,2014-01-05,5:00 AM,7.222222222222222,43,93,SE,6,0,29.14,0.0,Mostly Cloudy,6.111111111111112,2.7777777777777786
179,179,203,2014-01-05,5:30 AM,7.777777777777778,45,93,S,3,0,29.14,0.0,Mostly Cloudy,6.111111111111112,2.7777777777777786
180,180,204,2014-01-05,6:00 AM,7.777777777777778,45,93,VAR,2,0,29.17,0.0,Mostly Cloudy,6.111111111111112,2.7777777777777786
181,181,205,2014-01-05,6:30 AM,7.777777777777778,45,93,VAR,1,0,29.17,0.0,Partly Cloudy,6.111111111111112,2.7777777777777786
202,202,226,2014-01-05,5:00 PM,8.888888888888891,45,87,W,5,0,29.37,0.0,Mostly Cloudy,7.222222222222222,-4.4444444444444455
203,203,227,2014-01-05,5:30 PM,8.888888888888891,43,82,W,6,0,29.4,0.0,Mostly Cloudy,7.777777777777778,-5.5555555555555545
204,204,228,2014-01-05,6:00 PM,8.888888888888891,43,82,W,7,0,29.4,0.0,Mostly Cloudy,7.777777777777778,-6.666666666666666
205,205,229,2014-01-05,6:30 PM,8.888888888888891,41,76,W,7,0,29.43,0.0,Mostly Cloudy,7.777777777777778,-6.666666666666666
206,206,230,2014-01-05,7:00 PM,8.888888888888891,43,82,W,8,0,29.46,0.0,Mostly Cloudy,7.222222222222222,-7.222222222222222
207,207,231,2014-01-05,7:30 PM,7.777777777777778,43,87,W,9,0,29.46,0.0,Mostly Cloudy,7.222222222222222,-4.4444444444444455
208,208,232,2014-01-05,8:00 PM,7.777777777777778,43,87,W,13,0,29.46,0.0,Mostly Cloudy,7.222222222222222,-4.4444444444444455
209,209,233,2014-01-05,8:30 PM,7.222222222222222,43,93,W,13,0,29.49,0.0,Mostly Cloudy,7.222222222222222,-4.4444444444444455
210,210,234,2014-01-05,9:00 PM,7.222222222222222,43,93,W,10,0,29.49,0.0,Mostly Cloudy,5.0,-2.2222222222222223
211,211,235,2014-01-05,9:30 PM,7.222222222222222,43,93,WNW,8,0,29.52,0.0,Mostly Cloudy,7.777777777777778,-3.888888888888889
212,212,236,2014-01-05,10:00 PM,7.222222222222222,43,93,W,7,0,29.52,0.0,Mostly Cloudy,7.222222222222222,-1.1111111111111116
213,213,237,2014-01-05,10:30 PM,7.222222222222222,43,93,W,9,0,29.52,0.0,Mostly Cloudy,7.222222222222222,-1.1111111111111116
214,214,238,2014-01-05,11:00 PM,6.111111111111112,41,93,W,7,0,29.52,0.0,Mostly Cloudy,8.888888888888891,-1.666666666666667
215,215,239,2014-01-05,11:30 PM,6.111111111111112,41,93,WSW,7,0,29.52,0.0,Mostly Cloudy,10.0,-2.2222222222222223
216,216,240,2014-01-06,12:00 AM,6.111111111111112,41,93,WSW,6,0,29.55,0.0,Mostly Cloudy,10.0,-1.1111111111111107
217,217,241,2014-01-06,12:30 AM,6.111111111111112,41,93,WSW,6,0,29.55,0.0,Partly Cloudy,11.111111111111109,-2.222222222222221
218,218,242,2014-01-06,1:00 AM,5.0,39,93,W,6,0,29.55,0.0,Fair,11.111111111111109,-2.222222222222221
219,219,243,2014-01-06,1:30 AM,5.0,39,93,WSW,5,0,29.55,0.0,Fair,11.111111111111109,-1.1111111111111107
220,220,244,2014-01-06,2:00 AM,5.0,37,87,WSW,5,0,29.57,0.0,Fair,11.111111111111109,-1.1111111111111107
221,221,245,2014-01-06,2:30 AM,2.7777777777777777,36,93,VAR,1,0,29.57,0.0,Fair,11.111111111111109,-1.1111111111111107
222,222,246,2014-01-06,3:00 AM,2.2222222222222223,34,93,VAR,1,0,29.57,0.0,Fair,11.111111111111109,-1.1111111111111107
223,223,247,2014-01-06,3:30 AM,2.2222222222222223,34,93,SSW,5,0,29.6,0.0,Partly Cloudy,10.0,-1.1111111111111107
224,224,248,2014-01-06,4:00 AM,2.7777777777777777,36,93,SSW,5,0,29.6,0.0,Fair,8.888888888888891,-1.1111111111111116
225,225,249,2014-01-06,4:30 AM,2.7777777777777777,36,93,SSW,5,0,29.6,0.0,Fair,8.888888888888891,-2.7777777777777786
226,226,250,2014-01-06,5:00 AM,2.7777777777777777,36,93,SSW,5,0,29.57,0.0,Fair,8.888888888888891,-3.888888888888889
227,227,251,2014-01-06,5:30 AM,2.2222222222222223,34,93,SSW,2,0,29.57,0.0,Fair,8.888888888888891,-2.7777777777777786
228,228,252,2014-01-06,6:00 AM,1.1111111111111112,0,93,VAR,2,0,29.57,0.0,Fair,8.888888888888891,-2.7777777777777786
229,229,253,2014-01-06,6:30 AM,1.1111111111111112,0,93,VAR,2,0,29.57,0.0,Fair,8.888888888888891,-3.888888888888889
250,250,274,2014-01-06,5:00 PM,5.0,36,81,SSE,3,0,29.55,0.0,Fair,2.7777777777777777,1.1111111111111112
251,251,275,2014-01-06,5:30 PM,6.111111111111112,36,76,SSE,6,0,29.55,0.0,Fair,2.2222222222222223,2.7777777777777777
252,252,276,2014-01-06,6:00 PM,6.111111111111112,34,70,SSE,3,0,29.55,0.0,Fair,1.1111111111111112,6.111111111111112
253,253,277,2014-01-06,6:30 PM,5.0,34,76,SE,5,0,29.55,0.0,Fair,1.1111111111111112,6.111111111111112
254,254,278,2014-01-06,7:00 PM,5.0,34,76,SSE,5,0,29.55,0.0,Fair,0.0,8.888888888888891
255,255,279,2014-01-06,7:30 PM,5.0,34,76,SSE,8,0,29.55,0.0,Fair,2.7777777777777777,6.1111111111111125
256,256,280,2014-01-06,8:00 PM,5.0,34,76,VAR,2,0,29.55,0.0,Fair,2.7777777777777777,5.0
257,257,281,2014-01-06,8:30 PM,3.888888888888889,34,81,SE,3,0,29.55,0.0,Fair,2.7777777777777777,5.0
258,258,282,2014-01-06,9:00 PM,3.888888888888889,34,81,E,5,0,29.55,0.0,Fair,2.7777777777777777,5.0
259,259,283,2014-01-06,9:30 PM,3.888888888888889,0,75,ESE,7,0,29.55,0.0,Fair,3.888888888888889,3.888888888888889
260,260,284,2014-01-06,10:00 PM,2.7777777777777777,34,87,ESE,7,0,29.52,0.0,Fair,6.111111111111112,2.7777777777777786
261,261,285,2014-01-06,10:30 PM,5.0,34,76,S,8,0,29.52,0.0,Fair,6.111111111111112,2.7777777777777786
262,262,286,2014-01-06,11:00 PM,5.0,34,76,SE,6,0,29.52,0.0,Fair,7.222222222222222,1.666666666666667
263,263,287,2014-01-06,11:30 PM,5.0,34,76,SSE,5,0,29.52,0.0,Fair,7.777777777777778,1.1111111111111116
264,264,288,2014-01-07,12:00 AM,2.7777777777777777,34,87,SE,5,0,29.52,0.0,Fair,8.888888888888891,1.1111111111111107
265,265,289,2014-01-07,12:30 AM,3.888888888888889,34,81,SSE,5,0,29.52,0.0,Fair,8.888888888888891,1.1111111111111107
266,266,290,2014-01-07,1:00 AM,3.888888888888889,36,87,SE,6,0,29.52,0.0,Fair,8.888888888888891,1.1111111111111107
267,267,291,2014-01-07,1:30 AM,2.7777777777777777,34,87,ESE,3,0,29.52,0.0,Fair,10.0,1.1111111111111107
268,268,292,2014-01-07,2:00 AM,3.888888888888889,34,81,SE,8,0,29.52,0.0,Fair,10.0,1.1111111111111107
269,269,293,2014-01-07,2:30 AM,3.888888888888889,34,81,SE,8,0,29.52,0.0,Fair,10.0,1.1111111111111107
270,270,294,2014-01-07,3:00 AM,3.888888888888889,36,87,SE,5,0,29.52,0.0,Fair,10.0,1.1111111111111107
271,271,295,2014-01-07,3:30 AM,3.888888888888889,36,87,E,5,0,29.52,0.0,Fair,8.888888888888891,1.1111111111111107
272,272,296,2014-01-07,4:00 AM,3.888888888888889,34,81,ESE,5,0,29.52,0.0,Fair,7.777777777777778,2.2222222222222223
273,273,297,2014-01-07,4:30 AM,3.888888888888889,34,81,VAR,2,0,29.52,0.0,Fair,6.111111111111112,2.7777777777777786
274,274,298,2014-01-07,5:00 AM,3.888888888888889,36,87,WNW,2,0,29.55,0.0,Fair,5.0,3.888888888888889
275,275,299,2014-01-07,5:30 AM,5.0,36,81,WSW,5,0,29.55,0.0,Fair,6.111111111111112,1.666666666666667
276,276,300,2014-01-07,6:00 AM,7.222222222222222,36,71,SW,5,0,29.55,0.0,Fair,6.111111111111112,1.666666666666667
277,277,301,2014-01-07,6:30 AM,7.222222222222222,36,71,SW,8,0,29.57,0.0,Fair,5.0,2.7777777777777777
298,298,322,2014-01-07,5:00 PM,8.888888888888891,39,71,SSW,6,0,29.66,0.0,Fair,3.888888888888889,0.0
299,299,323,2014-01-07,5:30 PM,7.777777777777778,37,71,SSW,6,0,29.66,0.0,Fair,5.0,1.1111111111111107
300,300,324,2014-01-07,6:00 PM,7.777777777777778,39,76,SSW,6,0,29.66,0.0,Fair,7.222222222222222,-2.2222222222222223
301,301,325,2014-01-07,6:30 PM,7.777777777777778,39,76,VAR,2,0,29.66,0.0,Fair,7.222222222222222,0.5555555555555554
302,302,326,2014-01-07,7:00 PM,6.111111111111112,36,76,VAR,2,0,29.66,0.0,Fair,8.888888888888891,-1.1111111111111116
303,303,327,2014-01-07,7:30 PM,5.0,37,87,VAR,2,0,29.66,0.0,Fair,8.888888888888891,-1.1111111111111116
304,304,328,2014-01-07,8:00 PM,5.0,37,87,VAR,2,0,29.66,0.0,Fair,7.777777777777778,0.0
305,305,329,2014-01-07,8:30 PM,3.888888888888889,34,81,SSE,3,0,29.66,0.0,Fair,7.777777777777778,0.0
306,306,330,2014-01-07,9:00 PM,2.7777777777777777,34,87,SSE,3,0,29.66,0.0,Fair,7.777777777777778,0.0
307,307,331,2014-01-07,9:30 PM,2.7777777777777777,34,87,SE,5,0,29.66,0.0,Fair,7.777777777777778,1.1111111111111116
308,308,332,2014-01-07,10:00 PM,2.7777777777777777,34,87,SE,5,0,29.66,0.0,Fair,8.888888888888891,1.1111111111111107
309,309,333,2014-01-07,10:30 PM,2.7777777777777777,36,93,SE,5,0,29.66,0.0,Fair,8.888888888888891,1.1111111111111107
310,310,334,2014-01-07,11:00 PM,5.0,37,87,VAR,1,0,29.66,0.0,Fair,8.888888888888891,3.333333333333332
311,311,335,2014-01-07,11:30 PM,2.2222222222222223,34,93,SSE,3,0,29.66,0.0,Fair,8.888888888888891,2.222222222222221
312,312,336,2014-01-08,12:00 AM,2.7777777777777777,36,93,S,7,0,29.66,0.0,Fair,10.0,1.1111111111111107
313,313,337,2014-01-08,12:30 AM,2.7777777777777777,34,87,VAR,3,0,29.66,0.0,Fair,10.0,2.222222222222221
314,314,338,2014-01-08,1:00 AM,3.888888888888889,37,93,SSW,5,0,29.66,0.0,Fair,10.0,2.7777777777777786
315,315,339,2014-01-08,1:30 AM,2.7777777777777777,36,93,S,3,0,29.66,0.0,Fair,11.111111111111109,2.7777777777777786
316,316,340,2014-01-08,2:00 AM,3.888888888888889,37,93,SSE,8,0,29.63,0.0,Fair,11.111111111111109,2.7777777777777786
317,317,341,2014-01-08,2:30 AM,5.0,39,93,SSE,5,0,29.66,0.0,Fair,11.111111111111109,2.7777777777777786
318,318,342,2014-01-08,3:00 AM,3.888888888888889,37,93,VAR,2,0,29.66,0.0,Fair,11.111111111111109,2.7777777777777786
319,319,343,2014-01-08,3:30 AM,3.888888888888889,37,93,VAR,2,0,29.66,0.0,Fair,10.0,2.7777777777777786
320,320,344,2014-01-08,4:00 AM,2.2222222222222223,34,93,ESE,6,0,29.63,0.0,Fair,10.0,2.7777777777777786
321,321,345,2014-01-08,4:30 AM,2.7777777777777777,36,93,SE,3,0,29.63,0.0,Fair,8.888888888888891,3.333333333333332
322,322,346,2014-01-08,5:00 AM,3.888888888888889,37,93,SE,7,0,29.63,0.0,Fair,8.888888888888891,3.333333333333332
323,323,347,2014-01-08,5:30 AM,6.111111111111112,39,87,VAR,1,0,29.63,0.0,Fair,7.777777777777778,3.333333333333333
324,324,348,2014-01-08,6:00 AM,5.0,37,87,ESE,6,0,29.63,0.0,Fair,7.777777777777778,2.2222222222222223
325,325,349,2014-01-08,6:30 AM,7.777777777777778,39,76,SW,3,0,29.63,0.0,Fair,7.777777777777778,1.1111111111111116
346,346,370,2014-01-08,5:00 PM,12.222222222222221,41,62,W,12,0,29.66,0.0,Fair,3.888888888888889,0.0
347,347,371,2014-01-08,5:30 PM,11.111111111111109,41,67,W,8,0,29.66,0.0,Fair,6.111111111111112,-3.888888888888888
348,348,372,2014-01-08,6:00 PM,10.0,41,71,W,7,0,29.66,0.0,Fair,5.0,-3.888888888888889
349,349,373,2014-01-08,6:30 PM,8.888888888888891,41,76,WSW,3,0,29.69,0.0,Fair,7.777777777777778,-5.0
350,350,374,2014-01-08,7:00 PM,7.222222222222222,41,87,SW,3,0,29.69,0.0,Fair,7.777777777777778,-5.5555555555555545
351,351,375,2014-01-08,7:30 PM,7.222222222222222,39,81,SW,5,0,29.69,0.0,Fair,7.777777777777778,-3.888888888888889
352,352,376,2014-01-08,8:00 PM,6.111111111111112,39,87,SW,5,0,29.69,0.0,Fair,7.777777777777778,-2.7777777777777777
353,353,377,2014-01-08,8:30 PM,6.111111111111112,39,87,SW,5,0,29.69,0.0,Fair,7.777777777777778,-2.7777777777777777
