-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 01/01/2021 
Location: Latitude  50.0837   Longitude 14.4963 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 337.97 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS
50.08371,14.49631,2015,01,04,    2.07,    3.67,   91.56,   98.04
50.08371,14.49631,2015,01,05,    3.37,    3.53,   90.38,   98.58
50.08371,14.49631,2015,01,06,    0.46,    2.94,   90.77,   98.55
50.08371,14.49631,2015,01,07,    0.80,    2.87,   95.85,   98.55
50.08371,14.49631,2015,01,08,    4.94,    3.68,   95.48,   98.32
50.08371,14.49631,2015,01,09,    3.86,    4.38,   91.03,   97.67
50.08371,14.49631,2015,01,10,    8.40,    6.23,   89.74,   96.65
50.08371,14.49631,2015,01,11,    0.93,    3.45,   82.74,   97.09
50.08371,14.49631,2015,01,12,    0.99,    4.07,   88.85,   97.72
50.08371,14.49631,2015,01,13,    0.00,    3.64,   74.39,   97.35
50.08371,14.49631,2015,01,14,    1.03,    4.40,   87.90,   97.14
50.08371,14.49631,2015,01,15,    0.32,    3.73,   94.64,   97.24
50.08371,14.49631,2015,01,16,    0.06,    3.76,   92.18,   96.88
50.08371,14.49631,2015,01,17,    2.30,    3.88,   94.97,   97.13
50.08371,14.49631,2015,01,18,    0.23,    3.73,   92.25,   97.65
50.08371,14.49631,2015,01,19,    0.10,    3.40,   92.07,   97.30
50.08371,14.49631,2015,01,20,    0.94,    3.38,   96.51,   97.07
50.08371,14.49631,2015,01,21,    0.15,    3.20,   91.60,   97.35
50.08371,14.49631,2015,01,22,    1.39,    4.14,   98.61,   97.30
50.08371,14.49631,2015,01,23,    2.08,    3.44,   95.22,   97.85
50.08371,14.49631,2015,01,24,    0.06,    2.90,   90.02,   97.85
50.08371,14.49631,2015,01,25,    0.65,    3.27,   92.35,   98.17
50.08371,14.49631,2015,01,26,    1.83,    3.35,   91.50,   98.05
50.08371,14.49631,2015,01,27,    5.43,    3.61,   92.86,   97.32
50.08371,14.49631,2015,01,28,    0.97,    3.40,   89.64,   97.06
50.08371,14.49631,2015,01,29,    1.11,    3.27,   85.14,   95.25
50.08371,14.49631,2015,01,30,    1.71,    3.21,   89.90,   93.56
50.08371,14.49631,2015,01,31,    0.60,    2.81,   93.13,   94.19
50.08371,14.49631,2015,02,01,    0.14,    2.86,   90.81,   95.01
50.08371,14.49631,2015,02,02,    0.29,    2.76,   89.70,   95.66
50.08371,14.49631,2015,02,03,    0.38,    2.74,   87.52,   96.19
50.08371,14.49631,2015,02,04,    0.26,    2.43,   91.80,   96.99
50.08371,14.49631,2015,02,05,    0.12,    2.34,   87.27,   97.91
50.08371,14.49631,2015,02,06,    0.02,    2.23,   85.80,   98.40
50.08371,14.49631,2015,02,07,    0.14,    2.33,   85.68,   98.39
50.08371,14.49631,2015,02,08,    1.24,    2.76,   80.92,   97.67
50.08371,14.49631,2015,02,09,    1.64,    3.44,   92.98,   97.89
50.08371,14.49631,2015,02,10,    0.29,    4.03,   95.15,   98.51
50.08371,14.49631,2015,02,11,    0.10,    3.64,   90.49,   98.62
50.08371,14.49631,2015,02,12,    0.09,    3.20,   91.19,   98.34
50.08371,14.49631,2015,02,13,    0.07,    3.09,   90.08,   97.97
50.08371,14.49631,2015,02,14,    0.16,    3.15,   90.71,   97.42
50.08371,14.49631,2015,02,15,    0.14,    3.82,   90.58,   97.52
50.08371,14.49631,2015,02,16,    0.01,    3.46,   86.06,   98.10
50.08371,14.49631,2015,02,17,    0.04,    3.42,   86.75,   98.90
50.08371,14.49631,2015,02,18,    0.11,    3.43,   87.45,   99.68
50.08371,14.49631,2015,02,19,    0.02,    3.19,   87.39,   98.86
50.08371,14.49631,2015,02,20,    0.02,    3.60,   87.80,   97.67
50.08371,14.49631,2015,02,21,    0.09,    3.59,   82.88,   96.23
50.08371,14.49631,2015,02,22,    0.46,    3.79,   91.81,   96.72
50.08371,14.49631,2015,02,23,    1.30,    3.80,   90.10,   96.24
50.08371,14.49631,2015,02,24,    0.07,    3.90,   87.56,   96.65
50.08371,14.49631,2015,02,25,    0.01,    3.86,   91.13,   97.65
50.08371,14.49631,2015,02,26,    0.00,    3.55,   81.66,   97.91
50.08371,14.49631,2015,02,27,    0.02,    3.68,   82.62,   97.27
50.08371,14.49631,2015,02,28,    0.09,    3.57,   85.41,   97.77
50.08371,14.49631,2015,03,01,    1.88,    3.97,   94.85,   96.91
50.08371,14.49631,2015,03,02,    4.20,    4.19,   81.87,   96.35
50.08371,14.49631,2015,03,03,    0.44,    3.31,   72.46,   97.64
50.08371,14.49631,2015,03,04,    1.00,    3.29,   75.77,   98.06
50.08371,14.49631,2015,03,05,    0.85,    3.46,   85.99,   98.85
50.08371,14.49631,2015,03,06,    0.41,    3.76,   86.96,   99.31
50.08371,14.49631,2015,03,07,    0.00,    3.79,   79.73,   99.21
50.08371,14.49631,2015,03,08,    0.00,    3.75,   73.30,   98.72
50.08371,14.49631,2015,03,09,    0.01,    3.83,   75.02,   98.53
50.08371,14.49631,2015,03,10,    0.42,    4.48,   79.16,   98.44
50.08371,14.49631,2015,03,11,    1.62,    4.03,   84.54,   98.49
50.08371,14.49631,2015,03,12,    0.56,    3.88,   86.59,   98.74
50.08371,14.49631,2015,03,13,    0.70,    3.94,   86.94,   98.36
50.08371,14.49631,2015,03,14,    3.17,    3.97,   88.77,   98.35
50.08371,14.49631,2015,03,15,    1.88,    4.17,   85.98,   98.70
50.08371,14.49631,2015,03,16,    0.02,    4.78,   81.27,   98.82
50.08371,14.49631,2015,03,17,    0.00,    4.84,   76.00,   98.81
50.08371,14.49631,2015,03,18,    0.00,    4.20,   74.96,   98.58
50.08371,14.49631,2015,03,19,    0.00,    3.44,   68.46,   98.51
50.08371,14.49631,2015,03,20,    0.00,    3.18,   57.32,   98.23
50.08371,14.49631,2015,03,21,    0.10,    3.86,   67.55,   97.42
50.08371,14.49631,2015,03,22,    0.26,    3.50,   77.73,   98.15
50.08371,14.49631,2015,03,23,    0.00,    3.22,   69.82,   97.73
50.08371,14.49631,2015,03,24,    0.00,    4.48,   75.88,   96.92
50.08371,14.49631,2015,03,25,    0.07,    5.68,   81.67,   96.73
50.08371,14.49631,2015,03,26,    5.56,    6.33,   87.96,   96.58
50.08371,14.49631,2015,03,27,    2.53,    4.62,   77.95,   97.29
50.08371,14.49631,2015,03,28,    0.20,    4.10,   72.96,   97.76
50.08371,14.49631,2015,03,29,    6.14,    5.87,   85.28,   96.40
50.08371,14.49631,2015,03,30,    3.99,    4.53,   73.59,   95.85
50.08371,14.49631,2015,03,31,   10.55,    4.75,   81.76,   95.77
50.08371,14.49631,2015,04,01,    2.87,    3.68,   76.40,   96.75
50.08371,14.49631,2015,04,02,    7.18,    3.78,   85.91,   96.83
50.08371,14.49631,2015,04,03,    0.21,    3.43,   74.54,   97.67
50.08371,14.49631,2015,04,04,    0.05,    3.16,   71.13,   97.44
50.08371,14.49631,2015,04,05,    0.10,    3.24,   75.17,   97.96
50.08371,14.49631,2015,04,06,    1.85,    3.20,   77.88,   98.43
50.08371,14.49631,2015,04,07,    0.01,    3.52,   69.68,   99.11
50.08371,14.49631,2015,04,08,    0.25,    5.07,   85.13,   98.92
50.08371,14.49631,2015,04,09,    0.05,    5.21,   78.60,   98.86
50.08371,14.49631,2015,04,10,    0.00,    5.60,   70.73,   98.25
50.08371,14.49631,2015,04,11,    0.06,    6.38,   73.80,   98.01
50.08371,14.49631,2015,04,12,    0.18,    5.69,   72.16,   98.71
50.08371,14.49631,2015,04,13,    0.07,    4.86,   71.55,   98.55
50.08371,14.49631,2015,04,14,    0.00,    4.61,   66.84,   98.53
50.08371,14.49631,2015,04,15,    0.00,    6.76,   68.76,   97.71
50.08371,14.49631,2015,04,16,    0.02,    6.52,   70.54,   97.29
50.08371,14.49631,2015,04,17,    1.06,    4.74,   71.13,   97.37
50.08371,14.49631,2015,04,18,    0.28,    3.86,   72.14,   98.14
50.08371,14.49631,2015,04,19,    0.00,    3.92,   63.06,   98.15
50.08371,14.49631,2015,04,20,    0.00,    4.88,   65.13,   98.23
50.08371,14.49631,2015,04,21,    0.00,    4.60,   58.17,   98.43
50.08371,14.49631,2015,04,22,    0.08,    4.68,   69.71,   98.28
50.08371,14.49631,2015,04,23,    1.13,    5.63,   70.96,   97.79
50.08371,14.49631,2015,04,24,    0.04,    6.16,   67.95,   97.44
50.08371,14.49631,2015,04,25,    0.85,    6.27,   65.28,   97.13
50.08371,14.49631,2015,04,26,    1.67,    7.67,   75.49,   96.89
50.08371,14.49631,2015,04,27,    4.09,    8.33,   78.65,   96.30
50.08371,14.49631,2015,04,28,   12.36,    5.19,   87.92,   96.97
50.08371,14.49631,2015,04,29,    0.00,    3.88,   60.74,   97.95
50.08371,14.49631,2015,04,30,    0.39,    4.98,   69.97,   97.48
50.08371,14.49631,2015,05,01,    3.01,    5.67,   77.66,   96.82
50.08371,14.49631,2015,05,02,    0.13,    4.75,   63.28,   97.10
50.08371,14.49631,2015,05,03,    2.79,    6.95,   79.36,   97.03
50.08371,14.49631,2015,05,04,    0.50,    8.73,   74.55,   97.06
50.08371,14.49631,2015,05,05,    2.88,   10.62,   75.84,   96.83
50.08371,14.49631,2015,05,06,   10.41,    8.24,   80.88,   97.40
50.08371,14.49631,2015,05,07,    0.07,    5.94,   67.12,   97.82
50.08371,14.49631,2015,05,08,    0.01,    6.41,   66.55,   97.74
50.08371,14.49631,2015,05,09,    4.58,    8.19,   80.11,   97.75
50.08371,14.49631,2015,05,10,    0.28,    6.07,   66.95,   98.39
50.08371,14.49631,2015,05,11,    0.00,    5.27,   57.82,   98.67
50.08371,14.49631,2015,05,12,    1.19,    7.34,   62.56,   97.93
50.08371,14.49631,2015,05,13,    1.33,    6.10,   59.15,   97.72
50.08371,14.49631,2015,05,14,    0.80,    5.79,   65.72,   97.14
50.08371,14.49631,2015,05,15,    0.00,    5.11,   59.73,   97.44
50.08371,14.49631,2015,05,16,    0.22,    5.79,   58.08,   97.98
50.08371,14.49631,2015,05,17,    0.15,    5.42,   60.38,   98.22
50.08371,14.49631,2015,05,18,    0.00,    6.24,   59.77,   97.34
50.08371,14.49631,2015,05,19,    1.02,    7.74,   71.01,   96.81
50.08371,14.49631,2015,05,20,    8.81,    6.49,   80.29,   97.31
50.08371,14.49631,2015,05,21,    0.49,    5.77,   70.48,   98.10
50.08371,14.49631,2015,05,22,    0.00,    5.14,   59.59,   98.34
50.08371,14.49631,2015,05,23,    0.19,    6.02,   59.27,   97.75
50.08371,14.49631,2015,05,24,    0.65,    7.36,   71.75,   97.79
50.08371,14.49631,2015,05,25,    1.67,    7.84,   73.72,   97.33
50.08371,14.49631,2015,05,26,    0.99,    6.36,   68.97,   97.42
50.08371,14.49631,2015,05,27,    0.20,    5.13,   65.13,   97.94
50.08371,14.49631,2015,05,28,    0.01,    5.20,   56.21,   97.64
50.08371,14.49631,2015,05,29,    1.00,    7.61,   68.20,   97.23
50.08371,14.49631,2015,05,30,    1.99,    6.66,   66.73,   97.34
50.08371,14.49631,2015,05,31,    0.00,    6.01,   58.18,   97.70
50.08371,14.49631,2015,06,01,    1.80,    8.78,   67.41,   97.58
50.08371,14.49631,2015,06,02,    0.20,    8.99,   64.49,   97.74
50.08371,14.49631,2015,06,03,    0.01,    8.91,   56.32,   98.04
50.08371,14.49631,2015,06,04,    0.00,    6.88,   55.70,   98.69
50.08371,14.49631,2015,06,05,    0.00,    6.53,   46.50,   98.40
50.08371,14.49631,2015,06,06,    1.16,    9.07,   50.58,   98.16
50.08371,14.49631,2015,06,07,    1.37,   10.24,   70.62,   98.52
50.08371,14.49631,2015,06,08,    6.66,    8.76,   77.25,   98.29
50.08371,14.49631,2015,06,09,   19.09,    7.21,   84.35,   98.36
50.08371,14.49631,2015,06,10,    0.03,    7.26,   67.98,   98.46
50.08371,14.49631,2015,06,11,    0.01,    7.92,   62.84,   98.08
50.08371,14.49631,2015,06,12,    0.69,   10.58,   63.83,   97.36
50.08371,14.49631,2015,06,13,    7.37,   12.34,   71.13,   97.07
50.08371,14.49631,2015,06,14,    1.45,   10.70,   68.15,   97.05
50.08371,14.49631,2015,06,15,    7.16,    8.49,   73.05,   97.44
50.08371,14.49631,2015,06,16,    0.00,    5.52,   53.20,   97.99
50.08371,14.49631,2015,06,17,    0.00,    5.19,   50.68,   98.14
50.08371,14.49631,2015,06,18,    4.52,    8.18,   72.49,   97.40
50.08371,14.49631,2015,06,19,    1.70,    6.67,   69.10,   97.45
50.08371,14.49631,2015,06,20,    4.48,    6.70,   75.29,   97.62
50.08371,14.49631,2015,06,21,    1.21,    6.78,   68.46,   97.68
50.08371,14.49631,2015,06,22,    6.00,    7.79,   74.60,   97.14
50.08371,14.49631,2015,06,23,    5.01,    6.57,   70.19,   96.96
50.08371,14.49631,2015,06,24,    0.67,    6.43,   67.39,   98.00
50.08371,14.49631,2015,06,25,    0.00,    6.64,   58.53,   98.29
50.08371,14.49631,2015,06,26,    0.07,    7.91,   57.92,   98.00
50.08371,14.49631,2015,06,27,    2.32,    9.23,   71.24,   97.66
50.08371,14.49631,2015,06,28,    0.41,    7.56,   59.15,   98.02
50.08371,14.49631,2015,06,29,    0.14,    7.58,   53.07,   98.12
50.08371,14.49631,2015,06,30,    0.08,    8.64,   55.49,   98.13
50.08371,14.49631,2015,07,01,    0.00,    8.52,   51.37,   98.26
50.08371,14.49631,2015,07,02,    0.00,    8.57,   48.93,   98.42
50.08371,14.49631,2015,07,03,    0.00,    9.36,   47.62,   98.53
50.08371,14.49631,2015,07,04,    0.00,   10.58,   45.73,   98.22
50.08371,14.49631,2015,07,05,    0.62,   11.41,   47.15,   97.79
50.08371,14.49631,2015,07,06,    2.13,   10.64,   58.67,   97.86
50.08371,14.49631,2015,07,07,    0.03,   10.25,   49.02,   97.38
50.08371,14.49631,2015,07,08,    6.37,    9.46,   58.14,   96.99
50.08371,14.49631,2015,07,09,    1.79,    6.43,   55.61,   97.56
50.08371,14.49631,2015,07,10,    0.00,    5.02,   47.41,   98.12
50.08371,14.49631,2015,07,11,    0.00,    6.23,   47.06,   97.80
50.08371,14.49631,2015,07,12,    0.60,    7.72,   47.62,   97.58
50.08371,14.49631,2015,07,13,    1.22,    8.83,   68.34,   97.63
50.08371,14.49631,2015,07,14,    2.36,   10.08,   69.95,   97.54
50.08371,14.49631,2015,07,15,    1.51,    9.07,   60.11,   97.89
50.08371,14.49631,2015,07,16,    0.98,    9.75,   54.75,   97.86
50.08371,14.49631,2015,07,17,    0.28,   10.15,   47.17,   97.70
50.08371,14.49631,2015,07,18,    0.47,   10.28,   46.46,   97.60
50.08371,14.49631,2015,07,19,    1.00,   10.90,   54.76,   97.21
50.08371,14.49631,2015,07,20,    0.39,    9.91,   56.24,   97.47
50.08371,14.49631,2015,07,21,    0.52,   10.91,   50.77,   97.51
50.08371,14.49631,2015,07,22,    0.02,   10.48,   41.22,   97.36
50.08371,14.49631,2015,07,23,    2.55,   10.77,   61.54,   97.46
50.08371,14.49631,2015,07,24,    0.20,   10.56,   58.93,   97.32
50.08371,14.49631,2015,07,25,    5.27,   10.13,   58.92,   96.75
50.08371,14.49631,2015,07,26,    0.01,    5.45,   41.98,   97.31
50.08371,14.49631,2015,07,27,    3.48,    7.74,   57.47,   96.61
50.08371,14.49631,2015,07,28,    0.53,    6.94,   52.30,   96.79
50.08371,14.49631,2015,07,29,    1.00,    6.65,   53.41,   96.98
50.08371,14.49631,2015,07,30,    0.00,    5.48,   46.29,   97.38
50.08371,14.49631,2015,07,31,    0.00,    5.84,   48.73,   97.82
50.08371,14.49631,2015,08,01,    0.13,    6.35,   43.16,   97.59
50.08371,14.49631,2015,08,02,    0.44,    8.64,   55.64,   97.92
50.08371,14.49631,2015,08,03,    0.00,    9.33,   52.55,   97.92
50.08371,14.49631,2015,08,04,    0.00,    9.87,   45.04,   97.48
50.08371,14.49631,2015,08,05,    0.05,    9.88,   50.91,   97.84
50.08371,14.49631,2015,08,06,    0.00,    9.56,   41.10,   97.73
50.08371,14.49631,2015,08,07,    0.00,    9.20,   34.65,   97.74
50.08371,14.49631,2015,08,08,    0.09,    9.86,   36.38,   97.68
50.08371,14.49631,2015,08,09,    0.09,   11.11,   54.71,   97.84
50.08371,14.49631,2015,08,10,    0.01,    8.89,   37.28,   97.51
50.08371,14.49631,2015,08,11,    0.33,    8.48,   33.83,   97.54
50.08371,14.49631,2015,08,12,    0.12,   10.45,   43.26,   97.88
50.08371,14.49631,2015,08,13,    0.06,   10.78,   46.53,   97.73
50.08371,14.49631,2015,08,14,    0.16,    9.22,   37.03,   96.98
50.08371,14.49631,2015,08,15,    1.15,   10.27,   50.50,   96.88
50.08371,14.49631,2015,08,16,    9.07,   11.62,   70.94,   96.94
50.08371,14.49631,2015,08,17,   22.29,   12.36,   86.13,   96.91
50.08371,14.49631,2015,08,18,   31.76,    9.99,   89.05,   97.41
50.08371,14.49631,2015,08,19,    5.97,    9.72,   86.75,   97.84
50.08371,14.49631,2015,08,20,    0.02,    7.19,   59.70,   98.28
50.08371,14.49631,2015,08,21,    0.00,    6.70,   50.31,   98.42
50.08371,14.49631,2015,08,22,    0.01,    6.75,   52.67,   98.11
50.08371,14.49631,2015,08,23,    0.13,    7.67,   58.55,   97.38
50.08371,14.49631,2015,08,24,    2.04,   10.06,   64.43,   96.92
50.08371,14.49631,2015,08,25,    2.92,    8.15,   61.64,   97.62
50.08371,14.49631,2015,08,26,    0.00,    6.60,   47.98,   97.90
50.08371,14.49631,2015,08,27,    0.00,    7.35,   46.32,   97.44
50.08371,14.49631,2015,08,28,    0.72,   11.16,   67.31,   97.72
50.08371,14.49631,2015,08,29,    0.01,   11.12,   65.72,   98.33
50.08371,14.49631,2015,08,30,    0.00,   10.96,   54.98,   97.95
50.08371,14.49631,2015,08,31,    0.00,   10.72,   48.02,   97.40
50.08371,14.49631,2015,09,01,    2.94,   10.46,   49.14,   96.95
50.08371,14.49631,2015,09,02,    5.57,    8.16,   66.15,   97.62
50.08371,14.49631,2015,09,03,    1.88,    8.13,   71.06,   97.48
50.08371,14.49631,2015,09,04,    0.15,    6.82,   58.55,   97.42
50.08371,14.49631,2015,09,05,    0.47,    6.03,   58.21,   97.31
50.08371,14.49631,2015,09,06,    2.33,    6.43,   72.17,   97.61
50.08371,14.49631,2015,09,07,    2.61,    6.38,   75.62,   98.09
50.08371,14.49631,2015,09,08,    0.04,    5.49,   59.99,   98.26
50.08371,14.49631,2015,09,09,    2.14,    6.25,   68.65,   98.26
50.08371,14.49631,2015,09,10,    1.47,    5.96,   68.61,   98.24
50.08371,14.49631,2015,09,11,    0.65,    7.17,   75.35,   97.99
50.08371,14.49631,2015,09,12,    0.03,    7.19,   64.22,   97.85
50.08371,14.49631,2015,09,13,    0.00,    7.72,   60.32,   97.35
50.08371,14.49631,2015,09,14,    1.25,    8.85,   73.89,   96.77
50.08371,14.49631,2015,09,15,    0.45,    7.73,   67.14,   97.14
50.08371,14.49631,2015,09,16,    0.00,    8.25,   58.61,   96.55
50.08371,14.49631,2015,09,17,    3.89,    9.36,   57.15,   96.45
50.08371,14.49631,2015,09,18,    0.57,    7.38,   65.79,   97.72
50.08371,14.49631,2015,09,19,    0.03,    7.09,   62.85,   98.05
50.08371,14.49631,2015,09,20,    0.93,    6.51,   71.23,   98.04
50.08371,14.49631,2015,09,21,    0.27,    6.33,   68.94,   97.68
50.08371,14.49631,2015,09,22,    0.48,    6.21,   65.51,   96.87
50.08371,14.49631,2015,09,23,    2.86,    6.99,   76.65,   97.00
50.08371,14.49631,2015,09,24,    0.00,    5.92,   63.54,   97.88
50.08371,14.49631,2015,09,25,    0.01,    6.44,   65.94,   98.03
50.08371,14.49631,2015,09,26,    0.08,    6.35,   69.22,   98.36
50.08371,14.49631,2015,09,27,    0.02,    5.38,   65.38,   98.92
50.08371,14.49631,2015,09,28,    0.01,    5.00,   61.81,   99.32
50.08371,14.49631,2015,09,29,    0.01,    5.05,   63.72,   99.40
50.08371,14.49631,2015,09,30,    0.00,    4.17,   59.63,   99.34
50.08371,14.49631,2015,10,01,    0.00,    4.08,   60.06,   99.09
50.08371,14.49631,2015,10,02,    0.00,    4.55,   58.38,   98.55
50.08371,14.49631,2015,10,03,    0.11,    6.45,   69.22,   97.70
50.08371,14.49631,2015,10,04,    0.12,    7.33,   72.61,   97.63
50.08371,14.49631,2015,10,05,    0.10,    7.34,   74.03,   97.63
50.08371,14.49631,2015,10,06,    0.58,    7.70,   81.30,   97.08
50.08371,14.49631,2015,10,07,   13.26,    8.75,   90.07,   97.23
50.08371,14.49631,2015,10,08,    7.63,    8.23,   93.23,   97.71
50.08371,14.49631,2015,10,09,    0.60,    6.58,   83.24,   98.00
50.08371,14.49631,2015,10,10,    0.09,    4.16,   60.94,   97.93
50.08371,14.49631,2015,10,11,    0.01,    2.44,   47.81,   97.85
50.08371,14.49631,2015,10,12,    0.00,    3.22,   71.36,   97.90
50.08371,14.49631,2015,10,13,    0.14,    3.67,   78.94,   97.73
50.08371,14.49631,2015,10,14,   13.71,    4.91,   92.92,   97.51
50.08371,14.49631,2015,10,15,    9.94,    6.39,   95.87,   97.27
50.08371,14.49631,2015,10,16,    6.85,    5.92,   90.28,   97.53
50.08371,14.49631,2015,10,17,    0.49,    4.98,   82.87,   97.79
50.08371,14.49631,2015,10,18,    0.48,    4.86,   83.76,   97.83
50.08371,14.49631,2015,10,19,    0.37,    4.79,   83.56,   97.91
50.08371,14.49631,2015,10,20,    1.55,    5.15,   91.82,   97.90
50.08371,14.49631,2015,10,21,    0.67,    5.44,   84.41,   97.87
50.08371,14.49631,2015,10,22,    0.26,    5.26,   81.07,   97.60
50.08371,14.49631,2015,10,23,    0.41,    5.70,   79.34,   98.17
50.08371,14.49631,2015,10,24,    0.00,    5.16,   83.08,   98.09
50.08371,14.49631,2015,10,25,    0.07,    6.13,   90.68,   98.25
50.08371,14.49631,2015,10,26,    0.04,    5.84,   85.39,   98.39
50.08371,14.49631,2015,10,27,    0.02,    5.63,   85.31,   98.01
50.08371,14.49631,2015,10,28,    0.10,    5.56,   87.53,   97.49
50.08371,14.49631,2015,10,29,    0.12,    5.75,   86.95,   97.79
50.08371,14.49631,2015,10,30,    0.02,    5.52,   87.99,   98.79
50.08371,14.49631,2015,10,31,    0.07,    5.11,   77.98,   99.16
50.08371,14.49631,2015,11,01,    0.00,    4.05,   71.36,   99.22
50.08371,14.49631,2015,11,02,    0.02,    3.47,   78.36,   98.94
50.08371,14.49631,2015,11,03,    0.07,    3.56,   82.17,   98.33
50.08371,14.49631,2015,11,04,    0.00,    4.60,   86.53,   98.11
50.08371,14.49631,2015,11,05,    0.01,    6.78,   89.29,   98.17
50.08371,14.49631,2015,11,06,    0.01,    6.72,   88.30,   98.31
50.08371,14.49631,2015,11,07,    3.06,    8.75,   94.60,   98.37
50.08371,14.49631,2015,11,08,    0.04,    7.35,   80.57,   98.63
50.08371,14.49631,2015,11,09,    1.29,    7.60,   86.80,   98.08
50.08371,14.49631,2015,11,10,    0.12,    7.18,   76.13,   98.02
50.08371,14.49631,2015,11,11,    2.43,    7.58,   90.29,   98.24
50.08371,14.49631,2015,11,12,    0.01,    6.01,   87.42,   98.51
50.08371,14.49631,2015,11,13,    2.23,    5.97,   88.41,   98.29
50.08371,14.49631,2015,11,14,    1.96,    4.83,   79.56,   98.26
50.08371,14.49631,2015,11,15,   13.44,    6.21,   91.17,   97.12
50.08371,14.49631,2015,11,16,    0.74,    6.41,   84.68,   97.40
50.08371,14.49631,2015,11,17,    3.51,    6.72,   90.20,   97.22
50.08371,14.49631,2015,11,18,    0.77,    6.31,   77.34,   97.19
50.08371,14.49631,2015,11,19,   10.25,    6.43,   84.30,   97.21
50.08371,14.49631,2015,11,20,   13.50,    5.53,   93.60,   96.35
50.08371,14.49631,2015,11,21,    0.51,    4.06,   89.52,   95.60
50.08371,14.49631,2015,11,22,    0.40,    3.35,   92.05,   96.23
50.08371,14.49631,2015,11,23,    0.96,    3.08,   87.81,   97.72
50.08371,14.49631,2015,11,24,    0.02,    3.00,   87.66,   98.09
50.08371,14.49631,2015,11,25,    0.45,    3.31,   90.58,   96.77
50.08371,14.49631,2015,11,26,    0.51,    3.87,   98.98,   97.21
50.08371,14.49631,2015,11,27,    0.11,    3.55,   88.68,   97.75
50.08371,14.49631,2015,11,28,    1.12,    3.38,   92.07,   97.13
50.08371,14.49631,2015,11,29,    4.18,    4.10,   93.58,   97.27
50.08371,14.49631,2015,11,30,   11.26,    5.24,   90.75,   97.29
50.08371,14.49631,2015,12,01,    3.61,    5.16,   88.90,   97.81
50.08371,14.49631,2015,12,02,    0.69,    5.70,   91.89,   98.59
50.08371,14.49631,2015,12,03,    0.00,    4.55,   92.86,   98.91
50.08371,14.49631,2015,12,04,    0.32,    4.38,   93.84,   98.73
50.08371,14.49631,2015,12,05,    0.03,    4.87,   95.86,   98.97
50.08371,14.49631,2015,12,06,    0.04,    5.14,   93.88,   98.63
50.08371,14.49631,2015,12,07,    0.10,    5.70,   97.76,   99.19
50.08371,14.49631,2015,12,08,    0.35,    4.50,   95.20,   99.21
50.08371,14.49631,2015,12,09,    2.33,    4.56,   98.18,   99.15
50.08371,14.49631,2015,12,10,    0.20,    3.72,   96.65,   99.43
50.08371,14.49631,2015,12,11,    1.31,    3.39,   89.46,   98.46
50.08371,14.49631,2015,12,12,    0.90,    4.69,   96.53,   98.10
50.08371,14.49631,2015,12,13,    0.96,    4.71,   95.34,   97.80
50.08371,14.49631,2015,12,14,    0.07,    3.82,   95.19,   98.39
50.08371,14.49631,2015,12,15,    0.06,    4.34,   98.25,   98.41
50.08371,14.49631,2015,12,16,    0.23,    4.81,   97.57,   98.77
50.08371,14.49631,2015,12,17,    1.26,    6.21,   99.34,   98.44
50.08371,14.49631,2015,12,18,    5.90,    6.09,   99.76,   98.26
50.08371,14.49631,2015,12,19,    0.03,    6.01,  100.00,   98.41
50.08371,14.49631,2015,12,20,    0.15,    4.95,   97.12,   98.31
50.08371,14.49631,2015,12,21,    2.10,    4.95,   96.83,   98.30
50.08371,14.49631,2015,12,22,    0.54,    5.65,   91.07,   98.44
50.08371,14.49631,2015,12,23,    0.01,    5.44,   95.45,   98.52
50.08371,14.49631,2015,12,24,    0.07,    5.14,  100.00,   98.69
50.08371,14.49631,2015,12,25,    0.35,    5.64,   98.42,   98.76
50.08371,14.49631,2015,12,26,    0.02,    5.85,   92.70,   98.68
50.08371,14.49631,2015,12,27,    0.02,    5.30,   93.40,   98.78
50.08371,14.49631,2015,12,28,    0.10,    5.41,   94.32,   98.97
50.08371,14.49631,2015,12,29,    0.12,    4.37,   94.05,   98.95
50.08371,14.49631,2015,12,30,    0.02,    2.95,   84.11,   99.16
50.08371,14.49631,2015,12,31,    0.91,    2.35,   75.01,   98.49
50.08371,14.49631,2016,01,01,    0.55,    3.54,   94.30,   98.44
50.08371,14.49631,2016,01,02,    0.18,    3.05,   89.82,   97.90
50.08371,14.49631,2016,01,03,    0.03,    1.89,   75.02,   97.29
50.08371,14.49631,2016,01,04,    2.72,    2.11,   85.73,   95.62
